tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
79,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.7816359419666656,0.6421034339448071,0.5499282530531313,0.8006508479179159,0.07166794187711215,0.14730924182612287,5.243760619555863,7.040923037230708,0.6035293197394087,True
80,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.7394110344618172,0.5853686990009095,0.6207531432624088,0.9013254104594373,0.08786801084471871,0.17473779135638265,5.925646197029469,7.953926349770796,0.6115097681143316,False
81,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.694834768985165,0.5261899573548126,0.6973144775782378,0.9805540505158208,0.10657368714390134,0.19852759361901565,6.6500756583809615,8.732193547158388,0.6200938931500614,False
82,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.6490372840614689,0.47657491058301255,0.7694990408317202,1.0,0.1269434256155052,0.22662545613225915,7.391675607819059,9.60013647569167,0.62912690567049,False
83,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.598269718887652,0.40825380970871367,0.8222455325318968,1.0,0.15010310676417316,0.2626990766134545,8.182148702115867,10.66140916587863,0.6387837082353776,False
84,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.5467371771778461,0.3467132194794386,0.8565348745584906,1.0,0.1744114348122745,0.2972846459689491,8.976510184354028,11.643815888070527,0.6485582340036911,False
85,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.4939499647818687,0.3174123115868073,0.8925621250624726,1.0,0.20106570333157858,0.3301686381388506,9.810784535655614,12.563463438437612,0.6585505291540952,False
86,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.4391437441846585,0.25713631592112723,0.929611825457024,1.0,0.22854050797947395,0.36877739157159456,10.641495658735154,13.621440006187736,0.6684565403244076,False
87,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.3797447610147441,0.15239490274473882,0.9577300603262788,1.0,0.25078538611126866,0.3921298491835967,11.454363352885615,14.677060856841258,0.6785690292827409,False
88,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.31578654201209566,0.10285151249057865,0.9760957467914382,1.0,0.26237322880124636,0.4357518126608521,12.20101613868028,15.715499639537331,0.6887151264576911,False
89,x13_v03_06_runB_small_world_local_pruning,small_world,True,True,True,0.2561548956037043,0.050189436402121965,0.9918670458477569,1.0,0.28625781739149503,0.4801909026196763,13.05554189595777,16.705695494620567,0.6988978810572366,False
