tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
81,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.6743880686479939,0.5190705229440133,0.7001817199330063,1.0,0.10778706403909365,0.20102736961762122,6.646327381815504,8.887152255120187,0.543066901130425,False
82,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.6252967961037851,0.46007219375705777,0.7729422246520055,1.0,0.12902379758161453,0.2360828772575599,7.403609138966822,9.92381560769313,0.543066901130425,False
83,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.571040675744021,0.3908427783162216,0.8240803875848892,1.0,0.15241944342090358,0.2708004770117764,8.190693425965222,10.932019608437573,0.543066901130425,False
84,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.5196897071314122,0.3453802990701547,0.8601184722064638,1.0,0.17685515526670192,0.3011501241485762,8.977478368356536,11.901974298154757,0.543066901130425,False
85,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.46517903232721103,0.2923801152343489,0.8934959826027997,1.0,0.20253659148640835,0.337973264504452,9.773176767878367,12.923669658689418,0.543066901130425,False
86,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.4082632707042006,0.22312078325946433,0.9323520681525139,1.0,0.23107079940883787,0.3705277415314077,10.621929634249323,13.801575509576347,0.543066901130425,False
87,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.3500359878518151,0.16639296337301104,0.9695204209566436,1.0,0.26222446209564276,0.4091474894581749,11.515411720131656,14.82777020698319,0.543066901130425,False
88,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.2898974762899019,0.07950140323905083,0.9904507223219785,1.0,0.2936804367028928,0.4470315318113955,12.38847626430212,15.807482399223002,0.543066901130425,False
89,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.2335620314885079,0.05,0.9992004200738984,1.0,0.3276036798899577,0.4831796782472456,13.303447656786668,16.71109998477763,0.543066901130425,False
90,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.1847177804782652,0.05,1.0,1.0,0.36341298549648476,0.5275181615459152,14.247421000482108,17.714659171950363,0.543066901130425,False
91,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.15272431951596427,0.05,1.0,1.0,0.39928703078890326,0.5730946648829345,15.173596663080652,18.846196547177538,0.543066901130425,False
92,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.12424852875275087,0.05,1.0,1.0,0.43619868313613197,0.6165163295206774,16.116059932289925,19.929953157034337,0.543066901130425,False
93,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.09843254336605764,0.05,1.0,1.0,0.4741770262706015,0.659973527994587,17.07702870302742,21.014704714303804,0.543066901130425,False
94,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.07424766188388669,0.05,1.0,1.0,0.511771379899993,0.7032764040798296,18.016945189453438,22.095135244690596,0.543066901130425,False
95,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.058515902465114664,0.05,1.0,1.0,0.5500822732531716,0.7430936054043259,18.96727502043411,23.07796688177649,0.543066901130425,False
96,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.051104587838198566,0.05,1.0,1.0,0.5894245240597911,0.7792647098011651,19.94020588810303,23.980872780212717,0.543066901130425,False
97,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.6284248822948406,0.8208244865138511,20.90060664923186,25.056174692432304,0.543066901130425,False
98,x13_v03_02_grid_attractor_corridor,grid,True,False,False,0.049999999999999996,0.05,1.0,1.0,0.6668861907297103,0.8647856403556978,21.84547328540821,26.19371097229837,0.543066901130425,False
