tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
79,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.789202792515014,0.657539636582925,0.5445989786396039,0.7570849044907793,0.07103018722660773,0.1333568393633454,5.215621180034074,6.769306200141162,0.6035768062649961,True
80,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.7488864299163953,0.6008285206516834,0.6153488499164835,0.8590411880745595,0.08711354631055254,0.1575346230106512,5.8980681038448,7.661790098423955,0.6115212629805643,True
81,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.7036635305975075,0.54798397709821,0.6910948286413557,0.9904401932217894,0.10551708835307094,0.19357729841664487,6.61863994138465,8.80967116808575,0.6200397938407877,False
82,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.6553204658423327,0.4922511989789429,0.7626549251761052,1.0,0.1257171546154778,0.22924572444760405,7.359957131486963,9.893794515112377,0.6290276051667326,False
83,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.6059966915344914,0.42705748561948514,0.8123288805634569,1.0,0.1482281764110297,0.26265491533053403,8.135815059006738,10.873868624560833,0.6385311952988079,False
84,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.5520652396814935,0.35973843221467944,0.8473851876767406,1.0,0.17286763220899015,0.2935131751334873,8.94403851142625,11.763651724350758,0.6483364442384192,False
85,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.49995095970173375,0.30486859491240303,0.8809956529378016,1.0,0.1983349874270484,0.3226284548856906,9.74859593963793,12.58386274350747,0.6580517572805273,False
86,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.44542887275453014,0.1897959231053689,0.914475388112556,1.0,0.22354085728007894,0.35876706068692066,10.571960639197233,13.625906719251086,0.667958267174235,False
87,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.38842542913421657,0.12284732501048418,0.94864334126135,1.0,0.2476133178885184,0.39262791041335976,11.388777897469485,14.55047356495501,0.677865861482674,False
88,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.32574611944250675,0.08125619626841582,0.966155768631725,1.0,0.2584783920964124,0.43376298791552254,12.120037933643342,15.670697964393963,0.6878557323587722,False
89,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.2659868836556531,0.05,0.9816532290515193,1.0,0.27388674966292775,0.47451171110741824,12.89880772033131,16.753227575015888,0.6978350280007362,False
90,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.21613918670618315,0.05,0.991015625,1.0,0.29529106528126126,0.5145188098024117,13.715202283407425,17.789565241911586,0.7075906262587104,False
91,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.18477024074370307,0.05,0.994609375,1.0,0.32297538978667095,0.553951267013213,14.58206228005466,18.780300886055695,0.7171780046916559,False
92,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.15641942468805436,0.05,0.985625,1.0,0.33852867965675765,0.5924577466312412,15.356347097473826,19.72988274842673,0.7264453268822176,False
93,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.13008019977058927,0.05,0.9928125,1.0,0.36420256190267963,0.6283990021019483,16.195937150810174,20.417935521347058,0.735273462800048,False
94,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.10357712229986483,0.05,0.9928125,1.0,0.39146436068040374,0.6651798953131673,17.068387016294913,21.315750531261187,0.7440936104651654,False
95,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.07788689104508328,0.05,0.9834905637631117,1.0,0.40655100969840663,0.707285614339768,17.849514210596638,22.362660664006004,0.7526010723741603,False
96,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.058974975431789,0.05,0.9849449632231306,1.0,0.42472058229313064,0.7541278055285003,18.656098547083907,23.542192017290507,0.7607932774439887,False
97,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.05091708935596921,0.05,0.9819780806782457,1.0,0.4380966543866647,0.7981541506544808,19.424760446490225,24.642879680817956,0.7687070206312488,False
98,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9707912960085955,1.0,0.43731996657069266,0.8348716916982989,20.106568438032944,25.53892083004486,0.7764866021104193,False
99,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9760093857671932,1.0,0.4438751598521173,0.8820567527390671,20.83890982291953,26.72805253918637,0.7838997668304327,False
100,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9672499145225715,1.0,0.4380547508484257,0.7684429067460561,21.484097444179547,26.74481485138206,0.7911381600686445,False
101,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9863589207992487,1.0,0.45923117444173583,0.810781293048593,22.3141840677848,27.81571966785309,0.7979812230496723,False
102,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9759281788956041,1.0,0.4654575603909281,0.857855945250613,23.034952568400698,29.001759929509653,0.8047528853316759,False
103,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9783629849494342,1.0,0.4754166314735061,0.918451060773602,23.75775922552075,30.56637316415334,0.8109792901056263,False
104,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9792193613415201,1.0,0.4858125450740285,0.9587578335536265,24.492427382623063,31.562912801994027,0.8171113490339865,False
105,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9765522122379715,1.0,0.4918387208637288,0.9943157370811578,25.20867521181076,32.42648410076491,0.8231794004244981,False
106,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9815594176204407,1.0,0.5043285615348723,1.0,25.96748688832469,33.55884619734621,0.8289501577731283,False
107,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9765243185771533,1.0,0.5087763333837989,1.0,26.673134432745496,34.674653304929805,0.8345830400019634,False
108,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9719425104889753,1.0,0.5066367312743879,1.0,27.31941198184387,35.59568971815584,0.8398265756408139,False
109,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9800598297514604,1.0,0.5165766358160062,1.0,28.045840743478173,35.55070400624953,0.8447951221760329,False
110,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9727238559665141,1.0,0.5166735811974605,1.0,28.687790758787386,36.51007485972924,0.849581906250835,False
111,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9736604212690682,1.0,0.5159163479516934,1.0,29.30282045194657,37.5172007245144,0.8539624414370964,False
112,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9681810166926894,1.0,0.5072001777526176,1.0,29.86884700566813,38.41494270804003,0.8582455818282071,False
113,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9783681750774238,1.0,0.5140636634064112,1.0,30.561420276662396,39.38374868151833,0.8624800767836885,False
114,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9767650905084946,1.0,0.5181488444669113,1.0,31.218405354135793,40.18768296512931,0.8665376226163478,False
115,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9758493598691879,1.0,0.5213104745058963,1.0,31.85247950278809,40.9833026158941,0.8702883947900686,False
116,x13_v03_07_v14c_RING_same_seed,ring,True,True,True,0.049999999999999996,0.05,0.9771477481908799,1.0,0.5242166346840578,1.0,32.48388235359022,42.063965342361584,0.8738924740728606,False
