tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
32,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9983696187282762,0.9773907472447374,0.03,0.03,0.0,0.0,0.0,0.0,0.5490872712324277,True
33,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9991065512209081,0.9806870561832127,0.03,0.03,0.0,0.0,0.0,0.0,0.5490964785529899,True
34,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.99729293628396,0.9707111298032329,0.03,0.03,0.0,0.0,0.0,0.0,0.5491053912392942,True
35,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9988143776292985,0.980499357003993,0.03,0.03,0.0,0.0,0.0,0.0,0.5491140187196368,True
36,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.998973258553771,0.982133713193592,0.03,0.03,0.0,0.0,0.0,0.0,0.5491223701206085,True
37,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9985438013116938,0.9799229236095263,0.03,0.03,0.0,0.0,0.0,0.0,0.5491304542767488,True
38,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9987883574343728,0.9823957013973657,0.03,0.03,0.0,0.0,0.0,0.0,0.5491382797398929,True
39,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9986666699068323,0.9685430645623092,0.03,0.03,0.0,0.0,0.0,0.0,0.5491458547882163,True
40,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9984038193440226,0.9704870335530797,0.03,0.03,0.0,0.0,0.0,0.0,0.5491531874349934,True
41,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9982057836447729,0.9667008721908852,0.03,0.03,0.0,0.0,0.0,0.0,0.5491602854370734,True
42,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9983780091061754,0.9848975618289784,0.03,0.03,0.0,0.0,0.0,0.0,0.5491671563030872,True
43,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9991684093749522,0.987850412210114,0.03,0.03,0.0,0.0,0.0,0.0,0.5491738073013883,True
44,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9985131344865406,0.9835697575552524,0.03,0.03,0.0,0.0,0.0,0.0,0.5491802454677439,True
45,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9992039368626664,0.9869472914219497,0.03,0.03,0.0,0.0,0.0,0.0,0.5491864776127761,True
46,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9982019884767659,0.9854898278180957,0.03,0.03,0.0,0.0,0.0,0.0,0.5491925103291673,True
47,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.998144034382193,0.9786411014922587,0.03,0.03,0.0,0.0,0.0,0.0,0.5491983499986339,True
48,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9989288172584052,0.9825408988155908,0.03,0.03,0.0,0.0,0.0,0.0,0.5492040027986775,True
49,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9990489848713133,0.9805149011069267,0.03,0.03,0.0,0.0,0.0,0.0,0.5492094747091198,True
50,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9989623710810329,0.9828604344902168,0.03,0.03,0.0,0.0,0.0,0.0,0.5492147715184279,True
51,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9986908450365255,0.9803447915777251,0.03,0.03,0.0,0.0,0.0,0.0,0.5492198988298381,True
52,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9974329925190772,0.9687854530129162,0.03,0.03,0.0,0.0,0.0,0.0,0.5492248620672834,True
53,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9990302366775838,0.984756448316969,0.03,0.03,0.0,0.0,0.0,0.0,0.5492296664811301,True
54,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9976803569622488,0.9764552472914814,0.03,0.03,0.0,0.0,0.0,0.0,0.549234317153734,True
55,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.997634104588005,0.9695149596430004,0.03,0.03,0.0,0.0,0.0,0.0,0.5492388190048145,True
56,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9972989647190713,0.9715444285733916,0.03,0.03,0.0,0.0,0.0,0.0,0.5492431767966603,True
57,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9977888887266853,0.9628487216743502,0.03,0.03,0.0,0.0,0.0,0.0,0.5492473951391672,True
58,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9987771819448741,0.975505350665096,0.03,0.03,0.0,0.0,0.0,0.0,0.5492514784947138,True
59,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9985910033995291,0.9787990248128058,0.03,0.03,0.0,0.0,0.0,0.0,0.549255431182883,True
60,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9985760877839098,0.9823877816205335,0.03,0.03,0.0,0.0,0.0,0.0,0.5492592573850307,True
61,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9989316834841906,0.9819945567917259,0.03,0.03,0.0,0.0,0.0,0.0,0.5492629611487096,True
62,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9979644093191319,0.980962583060307,0.03,0.03,0.0,0.0,0.0,0.0,0.5492665463919508,True
63,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9983796752746894,0.9825891085035112,0.03,0.03,0.0,0.0,0.0,0.0,0.5492700169074085,True
64,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9992503898622968,0.988721139154718,0.03,0.03,0.0,0.0,0.0,0.0,0.5492733763663713,True
65,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9994201361336924,0.9844034495495915,0.03,0.03,0.0,0.0,0.0,0.0,0.5492766283226475,True
66,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9984218316688377,0.9727224179281466,0.03,0.03,0.0,0.0,0.0,0.0,0.5492797762163226,True
67,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9978742124111578,0.9763722956907245,0.03,0.03,0.0,0.0,0.0,0.0,0.5492828233774003,True
68,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9990568872759025,0.9720260139447022,0.03,0.03,0.0,0.0,0.0,0.0,0.5492857730293235,True
69,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9994481240578963,0.9893162198723279,0.03,0.03,0.0,0.0,0.0,0.0,0.5492886282923852,True
70,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9885608384947424,0.9611172161234254,0.06949511874131586,0.12176721375514814,0.0020938800981354505,0.013331422682697127,0.41344130197708023,0.7677198351155197,0.5529427018656228,True
71,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9785991263500158,0.9280592147264236,0.112700765420912,0.17374716601790174,0.005001629975365562,0.018284162350999045,0.8580758019333727,1.2868879293371909,0.5570217334469098,True
72,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9654334772450477,0.907754813978722,0.15557000951378258,0.23124053307098463,0.008422757674061724,0.02491300693459675,1.3076637294308813,1.84238292832127,0.561356136002698,True
73,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9476991096433269,0.891781786531137,0.202228744559388,0.3040754091017866,0.013106256608572665,0.036599136903934903,1.789064863305438,2.516481887337727,0.566124402936478,True
74,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.9275307153966939,0.8617854704246815,0.2550426329114196,0.386781399945296,0.0196218910261951,0.050286011316625405,2.3177597682063116,3.263885666201978,0.5714511981503843,True
75,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.904844879653341,0.8353867013360745,0.30794732961467564,0.47811562568537214,0.02699359459909554,0.06970482355388359,2.853389775474423,4.047065520350627,0.5770795468564436,True
76,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.8789499797133691,0.7883720522643565,0.36340447216753546,0.5422975891901868,0.03572756964699097,0.08315079534755752,3.4118632408140774,4.691771889447681,0.5831122947860108,True
77,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.849473472151203,0.7517032345499304,0.42087381888661024,0.6168707442241561,0.04580484332161393,0.09948335979982256,3.98912876398126,5.396243650649372,0.5895263046296544,True
78,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.8195470313144265,0.7076621989189676,0.4825183506791838,0.7112903700932949,0.05777419826458273,0.12297145572508626,4.599197213265509,6.271000562940719,0.5964234399798525,True
79,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.7841658352703516,0.667869329117614,0.5481826310359781,0.7927770122471323,0.07166745882067524,0.1433584721631268,5.24186498502732,6.991173013593143,0.6038210434493378,True
80,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.7428673761151409,0.6144941735801838,0.619623429017815,0.8984973629381363,0.08798318981452238,0.171767613744846,5.928263861210441,7.9396546076093975,0.6118118282081607,True
81,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.6987266270205357,0.534204334253694,0.6967679956805894,0.9992662176860784,0.10680302384124657,0.20068310791643468,6.657440535817952,8.859993992146117,0.6204134277537872,False
82,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.6524081956031101,0.47913732253076596,0.7689911415475499,1.0,0.12739198048379502,0.2311668742401707,7.4068145106470515,9.795065899693853,0.6294901348203499,False
83,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.5987582616648914,0.40247715002775947,0.822770747484439,1.0,0.15012464168541673,0.2656764613557095,8.186753240822874,10.782083193650847,0.6390583884697365,False
84,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.5475481214759199,0.337758300503638,0.8559831016106398,1.0,0.17440830941292787,0.29494561092069604,8.980539329979843,11.661563954498975,0.6488247327080887,False
85,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.4934784437044125,0.29324080315556333,0.8907100539191745,1.0,0.20040007042055255,0.330422238983321,9.796670907217408,12.712944368507399,0.6586749450318647,False
86,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.4383956666663835,0.23205494519204717,0.9277282993232064,1.0,0.22827733430753527,0.3687741038047047,10.638744266895271,13.830976807727172,0.6686424343537956,False
87,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.38054818711037286,0.15361811772233822,0.9616897466714167,1.0,0.2575124249838837,0.40790020989275383,11.491231975335786,14.680545018879894,0.6786307627448699,False
88,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.32542804155070626,0.1048891715538922,0.9891982160024633,1.0,0.28933304208296434,0.44403133675993334,12.387871139273027,15.816176323159507,0.6888528414064818,False
89,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.26848516027071034,0.058434333604021865,0.9997558109236854,1.0,0.32216672089959697,0.4975568057111959,13.286701805885098,17.009975325589547,0.6989500543496011,False
90,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.2139114360904192,0.05,1.0,1.0,0.35725459141873606,0.5358742604028988,14.224324876108605,18.01739190225977,0.7090460151298669,False
91,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.17316192320786092,0.05,1.0,1.0,0.39210814888379664,0.577142440973972,15.13357514813038,19.0330064707523,0.7185773353086488,False
92,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.14528222542089905,0.05,1.0,1.0,0.42781945260269877,0.6209231679627526,16.050583259619575,20.170055713075193,0.7278285042461008,False
93,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.12113388958339692,0.05,1.0,1.0,0.46434854834970923,0.6639718819355803,16.979365548478803,21.32902296385014,0.7368468272711428,False
94,x13_v03_03_grid_thermal_runtime,grid,True,True,False,0.09744704353091674,0.05,1.0,1.0,0.5017183307528136,0.7049287047422423,17.9220518777095,22.44214835559634,0.7456577672815873,False
