tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
35,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9992690006510023,0.9851325750310934,0.03,0.03,0.0,0.0,0.0,0.0,0.5495178845242898,True
36,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9987492394974204,0.9772366937251016,0.03,0.03,0.0,0.0,0.0,0.0,0.5495133122195125,True
37,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9987644519502847,0.966085196868414,0.03,0.03,0.0,0.0,0.0,0.0,0.5495088862284881,True
38,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9987095137295017,0.9831146883398774,0.03,0.03,0.0,0.0,0.0,0.0,0.5495046018691765,True
39,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9991479596064272,0.9866789412772571,0.03,0.03,0.0,0.0,0.0,0.0,0.5495004546093628,True
40,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9990590757226414,0.9636682456854746,0.03,0.03,0.0,0.0,0.0,0.0,0.5494964400618632,True
41,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9977145483643031,0.9679105672985775,0.03,0.03,0.0,0.0,0.0,0.0,0.5494925539798835,True
42,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9983701894525008,0.9713917990008201,0.03,0.03,0.0,0.0,0.0,0.0,0.5494887922525271,True
43,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9976613646715171,0.9675313817399206,0.03,0.03,0.0,0.0,0.0,0.0,0.5494851509004464,True
44,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9976426605229065,0.9798163654566684,0.03,0.03,0.0,0.0,0.0,0.0,0.549481626071632,True
45,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9981467115217797,0.9760178962948809,0.03,0.03,0.0,0.0,0.0,0.0,0.5494782140373398,True
46,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9982719465826775,0.976647192461492,0.03,0.03,0.0,0.0,0.0,0.0,0.5494749111881448,True
47,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9988987195580963,0.9801159959373054,0.03,0.03,0.0,0.0,0.0,0.0,0.5494717140301241,True
48,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9972329937960487,0.9748678401569127,0.03,0.03,0.0,0.0,0.0,0.0,0.5494686191811602,True
49,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9981395893642175,0.9764084520045262,0.03,0.03,0.0,0.0,0.0,0.0,0.5494656233673629,True
50,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9980096688349603,0.9744911755359128,0.03,0.03,0.0,0.0,0.0,0.0,0.5494627234196073,True
51,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9981769272816288,0.9815039522443376,0.03,0.03,0.0,0.0,0.0,0.0,0.5494599162701799,True
52,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9985817271812372,0.9800434320954319,0.03,0.03,0.0,0.0,0.0,0.0,0.549457198949534,True
53,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9989987158990066,0.9868729617654143,0.03,0.03,0.0,0.0,0.0,0.0,0.549454568583149,True
54,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9985644171418775,0.9745333467943206,0.03,0.03,0.0,0.0,0.0,0.0,0.5494520223884882,True
55,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9988468404126355,0.9793308083561025,0.03,0.03,0.0,0.0,0.0,0.0,0.5494495576720565,True
56,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9986172946114541,0.9791620048916675,0.03,0.03,0.0,0.0,0.0,0.0,0.5494471718265507,True
57,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9992142519202398,0.9836870984031099,0.03,0.03,0.0,0.0,0.0,0.0,0.549444862328101,True
58,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9992575075691525,0.9793965681014885,0.03,0.03,0.0,0.0,0.0,0.0,0.5494426267336018,True
59,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9991504193330936,0.9864889141845662,0.03,0.03,0.0,0.0,0.0,0.0,0.5494404626781264,True
60,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9997490316895041,0.9916494130434644,0.03,0.03,0.0,0.0,0.0,0.0,0.5494383678724264,True
61,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9984455692756522,0.9651960119910254,0.03,0.03,0.0,0.0,0.0,0.0,0.5494363401005087,True
62,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.997774332395253,0.9637133542652657,0.03,0.03,0.0,0.0,0.0,0.0,0.5494343772172925,True
63,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9977534306461711,0.9679853975382775,0.03,0.03,0.0,0.0,0.0,0.0,0.549432477146339,True
64,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9983332920644666,0.9567338338342078,0.03,0.03,0.0,0.0,0.0,0.0,0.5494306378776561,True
65,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9977073886865226,0.9733625299201368,0.03,0.03,0.0,0.0,0.0,0.0,0.5494288574655711,True
66,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9985806904710478,0.9861659739763773,0.03,0.03,0.0,0.0,0.0,0.0,0.5494271340266728,True
67,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9982951177561166,0.9775874240805704,0.03,0.03,0.0,0.0,0.0,0.0,0.5494254657378193,True
68,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9982860765971807,0.9701416542811987,0.03,0.03,0.0,0.0,0.0,0.0,0.5494238508342091,True
69,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9988370050706449,0.9802044124121642,0.03,0.03,0.0,0.0,0.0,0.0,0.5494222876075143,True
70,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9883577225720797,0.9592705027846022,0.06770485050120978,0.11576348773053888,0.0019960454494679196,0.011865782966685067,0.40113725084561924,0.7266819230671819,0.552983739663917,True
71,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9783417581011433,0.9442059144926933,0.10918969912007451,0.19414407760247498,0.004883512382157777,0.023124804174158294,0.8336707180750902,1.4107381072658822,0.5569600360995355,True
72,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9622745533131654,0.9179654315951677,0.1546860672049904,0.2562222713978057,0.008586117480884241,0.03179993881375438,1.30020772928932,2.000870137261581,0.561388193135737,True
73,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9478458987435263,0.8896177800430001,0.2029615938398369,0.3030760740740337,0.013609389237179359,0.03769900414576212,1.7914275088120095,2.4974840574272896,0.566215874138096,True
74,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.9311855051703631,0.8665623516907255,0.2498836307613208,0.36759281025062424,0.018893171704725823,0.04853252472892202,2.280512797923975,3.1200447053336053,0.5712629987180644,True
