step,global_coherence,fragmentation,variance,avg_trust,avg_echo_integrity,quarantined_nodes,alive,edges,avg_degree,edge_efficiency,state
189,0.8963147584995216,0.10368524150047842,0.002023894272147982,0.8069107142857144,0.7455695707764375,12,42,79,3.761904761904762,0.011345756436702804,ADAPTING
190,0.8978763786796132,0.10212362132038677,0.0021215717053415916,0.806702380952381,0.7541133744815971,12,42,84,4.0,0.010689004508090634,RECOVERING
191,0.9165066271624501,0.08349337283754987,0.0012037847784513427,0.807577380952381,0.7438957019055178,12,42,84,4.0,0.01091079318050536,RECOVERED
192,0.9242452818916524,0.07575471810834755,0.0012428190792402988,0.808827380952381,0.7355473209915893,12,42,84,4.0,0.011002920022519671,RESONANCE
193,0.9161037953458285,0.08389620465417147,0.0025564057681976733,0.8095357142857144,0.7562462138707167,12,42,84,4.0,0.010905997563640815,RESONANCE
194,0.8956897888502373,0.10431021114976269,0.004135481332618897,0.8099107142857143,0.7434199159774307,12,42,84,4.0,0.01066297367678854,ADAPTING
195,0.875458695235881,0.12454130476411895,0.005223540765803515,0.8090357142857143,0.7472849865241153,12,42,84,4.0,0.010422127324236679,ADAPTING
196,0.8635078703265107,0.13649212967348934,0.005408563476036928,0.8073273809523811,0.7457860715206687,12,42,84,4.0,0.010279855599125127,ADAPTING
197,0.8604626372896095,0.13953736271039052,0.005525763804072829,0.8058690476190475,0.755350652854729,12,42,84,4.0,0.010243602824876304,ADAPTING
198,0.8687670225189091,0.13123297748109086,0.0046547814641496,0.8062440476190477,0.7754316176266371,12,42,84,4.0,0.010342464553796537,ADAPTING
199,0.8796268042347619,0.12037319576523808,0.003585443591789567,0.806452380952381,0.7382732761084335,12,42,84,4.0,0.010471747669461452,ADAPTING
200,0.9065756123326304,0.0934243876673696,0.001762834777383421,0.8080357142857143,0.7481365890770825,12,42,60,2.857142857142857,0.015109593538877173,RECOVERED
201,0.9206184133128817,0.07938158668711826,0.001108871402726416,0.8116190476190478,0.7385878331052976,12,42,60,2.857142857142857,0.015343640221881363,RESONANCE
202,0.9165824012905338,0.08341759870946619,0.0012567301637718725,0.8134523809523809,0.7449624004107269,12,42,60,2.857142857142857,0.01527637335484223,RESONANCE
203,0.8958528978743937,0.1041471021256063,0.002560644961214926,0.8142857142857144,0.741858073515106,12,42,60,2.857142857142857,0.014930881631239895,ADAPTING
204,0.8664428965524442,0.13355710344755578,0.005109595718331098,0.8134523809523811,0.7591665685099704,12,42,60,2.857142857142857,0.014440714942540737,ADAPTING
205,0.8779920066357798,0.12200799336422019,0.0038608996387834126,0.8099107142857145,0.7436340404116198,12,42,65,3.0952380952380953,0.013507569332858151,RECOVERING
206,0.9039673383938576,0.09603266160614243,0.0017946262749327759,0.810702380952381,0.7472447424766838,12,42,65,3.0952380952380953,0.013907189821443962,RECOVERED
207,0.916755416357711,0.08324458364228904,0.0008818718848352032,0.8129940476190476,0.7477518138062509,12,42,65,3.0952380952380953,0.014103929482426322,RESONANCE
208,0.9130638683584661,0.08693613164153391,0.0009914681071489313,0.814202380952381,0.7458658499158154,12,42,65,3.0952380952380953,0.014047136436284094,RESONANCE
209,0.8941676997214533,0.10583230027854673,0.002347489524206064,0.8142857142857144,0.7454841211892782,12,42,65,3.0952380952380953,0.013756426149560819,ADAPTING
210,0.8994663343307516,0.10053366566924837,0.0022985172560281565,0.8134523809523811,0.7346476598271162,12,42,70,3.3333333333333335,0.01284951906186788,RECOVERING
211,0.9219416868573357,0.07805831314266432,0.0012331919939110644,0.8134523809523809,0.7378575947392468,12,42,70,3.3333333333333335,0.013170595526533367,RECOVERED
212,0.9287051007808155,0.07129489921918453,0.0010305593697716915,0.8140357142857143,0.748464823310489,12,42,70,3.3333333333333335,0.01326721572544022,RESONANCE
213,0.9154135373473841,0.08458646265261593,0.001967559925021362,0.8142857142857144,0.7435854425965492,12,42,70,3.3333333333333335,0.013077336247819772,RESONANCE
214,0.8913083363724958,0.10869166362750415,0.004140878362916807,0.814077380952381,0.7565181198716147,12,42,70,3.3333333333333335,0.012732976233892798,ADAPTING
215,0.8973927930833747,0.10260720691662528,0.0031281659036887675,0.8124107142857143,0.7336820926405183,12,42,75,3.5714285714285716,0.011965237241111664,RECOVERING
216,0.9159722082945766,0.0840277917054234,0.0014964025226770225,0.813327380952381,0.7614913427811961,12,42,75,3.5714285714285716,0.012212962777261022,RECOVERED
217,0.9245449250073422,0.0754550749926578,0.0011144100648061799,0.8135357142857144,0.7448049559012597,12,42,75,3.5714285714285716,0.012327265666764562,RESONANCE
218,0.9169803887914877,0.08301961120851231,0.0016278500850770508,0.813952380952381,0.7518813067515266,12,42,75,3.5714285714285716,0.012226405183886502,RESONANCE
219,0.8989825746003255,0.10101742539967451,0.0029542464826557307,0.8140357142857143,0.7484094195458232,12,42,75,3.5714285714285716,0.01198643432800434,ADAPTING
220,0.9044198295569859,0.09558017044301415,0.002322543096889806,0.8132440476190477,0.7494095839008791,12,42,80,3.8095238095238093,0.011305247869462322,RECOVERED
221,0.9058059110459253,0.09419408895407466,0.0019156387892668419,0.8137440476190476,0.7409154827416978,12,42,80,3.8095238095238093,0.011322573888074066,RESONANCE
222,0.8979355290602887,0.10206447093971127,0.002650486726363628,0.8141607142857142,0.7488726050206277,12,42,80,3.8095238095238093,0.01122419411325361,ADAPTING
223,0.8870118917273677,0.11298810827263228,0.004327433205010467,0.8138690476190478,0.7487978992436862,12,42,80,3.8095238095238093,0.011087648646592096,ADAPTING
224,0.875696409449913,0.124303590550087,0.005192261656531629,0.8122023809523811,0.7376522582373018,12,42,80,3.8095238095238093,0.010946205118123912,ADAPTING
225,0.8923718036934098,0.10762819630659015,0.0030215272377727065,0.8103273809523809,0.75294611488323,12,42,84,4.0,0.010623473853492974,RECOVERING
226,0.9174745163110354,0.08252548368896462,0.0012997808689293705,0.8119940476190477,0.7616550204145831,12,42,84,4.0,0.010922315670369468,RECOVERED
227,0.9225239070335092,0.07747609296649083,0.0008880745093426436,0.8135357142857144,0.7410435422912601,12,42,84,4.0,0.010982427464684632,RESONANCE
228,0.909438219440933,0.09056178055906705,0.0011735676440181879,0.814202380952381,0.7534340268121336,12,42,84,4.0,0.010826645469534915,RESONANCE
229,0.8857166135937146,0.11428338640628544,0.0027549963135573645,0.8142857142857144,0.747738140430734,12,42,84,4.0,0.010544245399925174,ADAPTING
230,0.8634374653861893,0.13656253461381074,0.0052637463171602466,0.8134523809523811,0.7526695055479582,12,42,84,4.0,0.010279017445073682,ADAPTING
231,0.850511556111045,0.149488443888955,0.007263367410057741,0.8105357142857144,0.745579359677957,12,42,84,4.0,0.010125137572750536,ADAPTING
232,0.8532631595937539,0.14673684040624613,0.007134829131664504,0.806577380952381,0.7440995361236798,12,42,84,4.0,0.010157894757068499,ADAPTING
233,0.8646092658610138,0.13539073413898617,0.005700782742062581,0.8036190476190477,0.7418607697126985,12,42,84,4.0,0.010292967450726356,ADAPTING
234,0.8799510967891689,0.12004890321083106,0.0039361184581440875,0.8038690476190476,0.7575469357908504,12,42,84,4.0,0.010475608295109153,ADAPTING
235,0.8899267861498621,0.11007321385013791,0.0027760574518302114,0.8063690476190476,0.7408245632335156,12,42,84,4.0,0.010594366501784072,ADAPTING
236,0.8935028602005621,0.10649713979943787,0.00234226353653458,0.8097440476190475,0.7517798331604989,12,42,84,4.0,0.010636938811911453,ADAPTING
237,0.8889378612166183,0.11106213878338167,0.0027110907295662227,0.8129107142857143,0.7470596942075964,12,42,84,4.0,0.010582593585912122,ADAPTING
238,0.8787272561621736,0.12127274383782638,0.0036073017069168456,0.8130357142857141,0.7434749333107655,12,42,84,4.0,0.0104610387638354,ADAPTING
239,0.8692143614141634,0.13078563858583658,0.00457867797969009,0.8117857142857142,0.7461467585336623,12,42,84,4.0,0.010347790016835279,ADAPTING
240,0.8640049740618407,0.13599502593815926,0.005366940292743304,0.810202380952381,0.7475546604181632,12,42,84,4.0,0.010285773500736199,ADAPTING
241,0.8621411873780238,0.1378588126219762,0.005923798736419904,0.8081190476190476,0.7453847797140968,12,42,84,4.0,0.010263585564024093,ADAPTING
242,0.8625228912542876,0.1374771087457124,0.005768731219383338,0.806577380952381,0.7391967674197476,12,42,84,4.0,0.010268129657789138,ADAPTING
243,0.8676073017297858,0.13239269827021416,0.005066488966802972,0.8054940476190476,0.742314207603377,12,42,84,4.0,0.010328658353926021,ADAPTING
244,0.8705305673968479,0.12946943260315213,0.004716919879893364,0.8062440476190477,0.7453631883895608,12,42,84,4.0,0.01036345913567676,ADAPTING
245,0.8717393032679446,0.12826069673205542,0.0046296697778005205,0.8066607142857143,0.7427859168224229,12,42,84,4.0,0.010377848848427912,ADAPTING
246,0.872491192490993,0.12750880750900695,0.004775314492991279,0.806577380952381,0.7422989104039593,12,42,84,4.0,0.01038679991060706,ADAPTING
247,0.8744042027634684,0.12559579723653158,0.0045956896804009864,0.8059107142857143,0.753067927098333,12,42,84,4.0,0.010409573842422243,ADAPTING
248,0.8737242010873094,0.12627579891269058,0.004499914463015154,0.8058690476190475,0.7576358292671846,12,42,84,4.0,0.010401478584372731,ADAPTING
249,0.8687143577095731,0.13128564229042694,0.004499156443934129,0.8055357142857144,0.736614314424726,12,42,84,4.0,0.010341837591780631,ADAPTING
250,0.8609985744324513,0.1390014255675487,0.005281250550734239,0.8042857142857143,0.7503778759077037,12,42,84,4.0,0.010249983028957754,ADAPTING
251,0.8558901705501459,0.14410982944985407,0.006468335614588175,0.803827380952381,0.7374574976994419,12,42,84,4.0,0.010189168697025547,ADAPTING
252,0.857673287320586,0.142326712679414,0.0064286638702632515,0.8036190476190477,0.753712424940772,12,42,84,4.0,0.010210396277626025,ADAPTING
253,0.8640707363930299,0.1359292636069701,0.005205097145619864,0.8017857142857142,0.740697815376649,12,42,84,4.0,0.010286556385631309,ADAPTING
254,0.8709535344765175,0.12904646552348253,0.003996089833374136,0.8021607142857143,0.734644535944591,12,42,84,4.0,0.01036849445805378,ADAPTING
255,0.8749687220437863,0.12503127795621372,0.0038632738587706,0.8035357142857142,0.7423277909282069,12,42,84,4.0,0.010416294310045074,ADAPTING
256,0.8759374294495152,0.12406257055048475,0.004222055406475561,0.8065357142857144,0.7466490902045767,12,42,84,4.0,0.010427826541065657,ADAPTING
257,0.8741467549268174,0.12585324507318263,0.004335724818892332,0.8079107142857141,0.7555353521235928,12,42,84,4.0,0.010406508987224016,ADAPTING
258,0.873674414993374,0.12632558500662605,0.0038765019398940095,0.808077380952381,0.7490035461844142,12,42,84,4.0,0.010400885892778261,ADAPTING
259,0.8742448717505782,0.1257551282494218,0.003850419114408257,0.8090357142857143,0.7309553468250835,12,42,84,4.0,0.010407677044649741,ADAPTING
260,0.8713586266042069,0.12864137339579307,0.0045921325803466905,0.8098273809523808,0.7456315082609191,12,42,84,4.0,0.010373316983383415,ADAPTING
261,0.8690091284280467,0.13099087157195333,0.00476612433438728,0.8104940476190476,0.7537200327876689,12,42,84,4.0,0.010345346767000555,ADAPTING
262,0.8646804819594214,0.13531951804057862,0.005307026137806013,0.8098690476190475,0.7622032794611426,12,42,84,4.0,0.010293815261421682,ADAPTING
263,0.8641389437133687,0.13586105628663125,0.005670548538555173,0.8074107142857143,0.7350502285722313,12,42,84,4.0,0.010287368377540105,ADAPTING
264,0.865445059375721,0.13455494062427897,0.005161478027212669,0.805952380952381,0.7623757616025626,12,42,84,4.0,0.010302917373520489,ADAPTING
265,0.8662427523782606,0.13375724762173935,0.004683814552071429,0.8056190476190476,0.7301309199332738,12,42,84,4.0,0.010312413718788818,ADAPTING
266,0.8680039206538913,0.13199607934610869,0.004282229146030164,0.8054523809523808,0.749849389055134,12,42,84,4.0,0.01033338000778442,ADAPTING
267,0.8700182111436395,0.12998178885636047,0.00417393614171614,0.8061190476190476,0.7430926968000138,12,42,84,4.0,0.0103573596564719,ADAPTING
268,0.8703437252441368,0.12965627475586317,0.004453410267526103,0.8075357142857142,0.7378680705457972,12,42,84,4.0,0.010361234824334962,ADAPTING
269,0.8671463633443224,0.13285363665567762,0.0048155480255629175,0.8072023809523808,0.7498238674385291,12,42,84,4.0,0.010323170992194314,ADAPTING
270,0.8667095081442197,0.13329049185578035,0.004976349673645029,0.8073690476190476,0.7552020095952275,12,42,84,4.0,0.010317970335050233,ADAPTING
271,0.866819922863063,0.13318007713693703,0.005124730270006585,0.808077380952381,0.7487292012319697,12,42,84,4.0,0.010319284795988846,ADAPTING
272,0.8679530803250769,0.1320469196749231,0.004952255795723222,0.808077380952381,0.7367550051370936,12,42,84,4.0,0.010332774765774724,ADAPTING
273,0.8678124530499408,0.1321875469500592,0.004622349077427197,0.8068273809523809,0.739505794245845,12,42,84,4.0,0.010331100631546915,ADAPTING
274,0.8698051749010983,0.13019482509890168,0.004261021010261845,0.8071607142857143,0.7411041321340712,12,42,84,4.0,0.01035482351072736,ADAPTING
275,0.8734641951031493,0.12653580489685068,0.004446683528852198,0.807702380952381,0.7465200137230026,12,42,84,4.0,0.010398383275037492,ADAPTING
276,0.872891565544324,0.127108434455676,0.004718537447188802,0.8080357142857143,0.7464753737953055,12,42,84,4.0,0.010391566256480047,ADAPTING
277,0.8699636622453193,0.1300363377546807,0.005019086166301129,0.807577380952381,0.7447042348961956,12,42,84,4.0,0.01035671026482523,ADAPTING
278,0.8668367249584343,0.13316327504156567,0.0048826055514452765,0.8072440476190478,0.7474330041590508,12,42,84,4.0,0.010319484820933741,ADAPTING
279,0.8645231707195512,0.1354768292804488,0.004901398584849375,0.8071607142857143,0.7418705030496353,12,42,84,4.0,0.010291942508566085,ADAPTING
280,0.8660595270228196,0.13394047297718037,0.004865258848772616,0.805952380952381,0.7421329410305721,12,42,84,4.0,0.010310232464557376,ADAPTING
281,0.8704140829784085,0.1295859170215915,0.004442610637465619,0.8061190476190476,0.7421765308625213,12,42,84,4.0,0.010362072416409625,ADAPTING
282,0.8743658688772241,0.12563413112277588,0.004413504195905073,0.8059940476190475,0.7445523171679234,12,42,84,4.0,0.010409117486633621,ADAPTING
283,0.877061466736914,0.12293853326308601,0.004490926385808063,0.805952380952381,0.7592435426335271,12,42,84,4.0,0.010441207937344214,ADAPTING
284,0.8768918964480695,0.12310810355193047,0.004327513432950855,0.8062440476190477,0.7438559327542552,12,42,84,4.0,0.0104391892434294,ADAPTING
285,0.8715005449297424,0.12849945507025762,0.004583479774730316,0.806577380952381,0.7461015882234383,12,42,84,4.0,0.010375006487258838,ADAPTING
286,0.8662123243703194,0.13378767562968064,0.004887500667012651,0.805952380952381,0.739095239958532,12,42,84,4.0,0.01031205148059904,ADAPTING
287,0.8620175170071239,0.13798248299287608,0.005256678405652074,0.8055357142857144,0.757240871638393,12,42,84,4.0,0.010262113297703856,ADAPTING
288,0.8636478288501809,0.13635217114981912,0.005080801392789794,0.805077380952381,0.7471751068083463,12,42,84,4.0,0.010281521772025962,ADAPTING
289,0.8666552712894551,0.13334472871054492,0.004833394980880513,0.8053690476190476,0.7520427503038131,12,42,84,4.0,0.010317324658207798,ADAPTING
290,0.8713780966758141,0.12862190332418588,0.004624916226678853,0.8060357142857144,0.7424259884701525,12,42,84,4.0,0.010373548769950168,ADAPTING
291,0.8756227696170777,0.12437723038292225,0.004011031496239493,0.806452380952381,0.7481335780887027,12,42,84,4.0,0.010424080590679497,ADAPTING
292,0.8752101097707177,0.12478989022928233,0.004159489602781011,0.8079107142857144,0.7463584801475075,12,42,84,4.0,0.010419167973460925,ADAPTING
293,0.8691002856069142,0.1308997143930858,0.004963325919854559,0.8088690476190475,0.7582552121640954,12,42,84,4.0,0.010346431971510884,ADAPTING
294,0.8632681861316198,0.13673181386838018,0.005230054738081631,0.808077380952381,0.7400383147035431,12,42,84,4.0,0.010277002215852617,ADAPTING
295,0.8619348601626091,0.13806513983739088,0.00554940065906611,0.807577380952381,0.7430788977343958,12,42,84,4.0,0.01026112928765011,ADAPTING
296,0.8673199720669699,0.13268002793303013,0.0054314212162253584,0.8068690476190477,0.7355729185791713,12,42,84,4.0,0.010325237762702022,ADAPTING
297,0.8715025405519311,0.1284974594480689,0.005365568901359285,0.8068273809523809,0.7522852526960998,12,42,84,4.0,0.010375030244665847,ADAPTING
298,0.8725492931874042,0.12745070681259585,0.004793682260337458,0.8056190476190478,0.7506913369875993,12,42,84,4.0,0.010387491585564335,ADAPTING
299,0.8737085194645529,0.12629148053544714,0.004248630867511959,0.8059940476190475,0.7487002195978599,12,42,84,4.0,0.010401291898387535,ADAPTING
300,0.8753218805658576,0.12467811943414242,0.0040457110109061,0.8058273809523809,0.7425625196643282,12,42,84,4.0,0.010420498578164971,ADAPTING
301,0.875264297103393,0.12473570289660696,0.004155981192084074,0.8071607142857143,0.7424452755269441,12,42,84,4.0,0.010419813060754679,ADAPTING
302,0.8739895019754064,0.12601049802459363,0.004353208355594318,0.8081607142857143,0.757901991408682,12,42,84,4.0,0.010404636928278647,ADAPTING
303,0.8725501664749367,0.12744983352506334,0.004318561858631878,0.8087023809523809,0.7415282338759297,12,42,84,4.0,0.010387501981844485,ADAPTING
304,0.8716654650522312,0.1283345349477688,0.004350141518696755,0.8088690476190477,0.7323336022292184,12,42,84,4.0,0.010376969822050372,ADAPTING
305,0.8670776769045907,0.1329223230954093,0.00472492717605794,0.8078690476190477,0.7497721900046866,12,42,84,4.0,0.010322353296483223,ADAPTING
306,0.866312554195814,0.133687445804186,0.004602622363556282,0.8074523809523809,0.737736366875661,12,42,84,4.0,0.010313244692807309,ADAPTING
307,0.8700807273192287,0.1299192726807713,0.004176122180011637,0.8069940476190477,0.7504218754333943,12,42,84,4.0,0.010358103896657485,ADAPTING
308,0.8751615617803223,0.12483843821967766,0.0038124145870864516,0.8071607142857143,0.7528849952656627,12,42,84,4.0,0.010418590021194314,ADAPTING
309,0.8820612390466048,0.11793876095339517,0.0036661635137284427,0.809827380952381,0.7417385785225661,12,42,84,4.0,0.010500729036269104,ADAPTING
310,0.8845021915317081,0.11549780846829194,0.003683289162617325,0.8111607142857141,0.7554913639451276,12,42,84,4.0,0.010529787994425097,ADAPTING
311,0.8790404947039121,0.1209595052960879,0.0038279572014112938,0.8117857142857142,0.744020824680771,12,42,84,4.0,0.010464767794094191,ADAPTING
312,0.8678426889984371,0.13215731100156292,0.004635363556618662,0.8119107142857144,0.7457437414979912,12,42,84,4.0,0.010331460583314727,ADAPTING
313,0.8628975813865962,0.13710241861340378,0.005157629095424319,0.809952380952381,0.7491436854831441,12,42,84,4.0,0.010272590254602336,ADAPTING
314,0.860643441910451,0.13935655808954905,0.0053353470581926615,0.8082857142857143,0.7612510421038591,12,42,84,4.0,0.010245755260838702,ADAPTING
315,0.8593909657825752,0.14060903421742477,0.005327179483792461,0.8061607142857143,0.7391356104488901,12,42,84,4.0,0.010230844830744943,ADAPTING
316,0.8639905553408017,0.1360094446591983,0.0048857397007672386,0.8042857142857143,0.7512752932348166,12,42,84,4.0,0.01028560184929526,ADAPTING
317,0.8715588272768893,0.12844117272311073,0.004218448772246551,0.804327380952381,0.7414859414666042,12,42,84,4.0,0.010375700324724872,ADAPTING
318,0.8768069316098617,0.12319306839013833,0.003850838809926789,0.8053690476190476,0.7500674856457366,12,42,84,4.0,0.010438177757260258,ADAPTING
319,0.8749638274340825,0.12503617256591748,0.003996587344044357,0.8069523809523809,0.7446910581010999,12,42,84,4.0,0.010416236040881936,ADAPTING
