step,global_coherence,fragmentation,variance,avg_trust,avg_echo_integrity,quarantined_nodes,alive,edges,avg_degree,edge_efficiency,state
84,0.7958478038147435,0.20415219618525648,0.02514853297241932,0.9566875000000002,1.0,0,60,79,2.6333333333333333,0.01007402283309802,RECOVERING
85,0.8094217887145795,0.19057821128542052,0.021885553434614916,0.9556375,1.0,0,60,79,2.6333333333333333,0.010245845426766828,RECOVERING
86,0.8280546165873252,0.17194538341267485,0.018494688063653054,0.9538291666666666,1.0,0,60,79,2.6333333333333333,0.010481704007434495,RECOVERING
87,0.8500125292392302,0.1499874707607698,0.014545271571018122,0.9535374999999999,1.0,0,60,79,2.6333333333333333,0.010759652268851016,RECOVERING
88,0.8716680035998389,0.12833199640016113,0.011113327289329806,0.9543541666666667,1.0,0,60,79,2.6333333333333333,0.011033772197466315,RECOVERING
89,0.8843833526539194,0.11561664734608057,0.008176943427924986,0.9559291666666667,1.0,0,60,79,2.6333333333333333,0.011194725982961005,RECOVERING
90,0.8933701437583742,0.1066298562416258,0.007609233017362671,0.9587000000000001,1.0,0,60,79,2.6333333333333333,0.011308482832384484,RECOVERING
91,0.9007165524118618,0.09928344758813823,0.005998462643449808,0.9610625,1.0,0,60,79,2.6333333333333333,0.011401475346985592,RECOVERED
92,0.8883492186380937,0.11165078136190631,0.005694876116065848,0.9629583333333334,1.0,0,60,79,2.6333333333333333,0.011244926818203717,ADAPTING
93,0.8559317617160345,0.14406823828396553,0.005515103744188791,0.9645916666666667,1.0,0,60,79,2.6333333333333333,0.010834579262228285,ADAPTING
94,0.8291693794177916,0.17083062058220844,0.006066568956173896,0.9640666666666667,1.0,0,60,79,2.6333333333333333,0.010495814929339134,ADAPTING
95,0.8142124148501418,0.18578758514985816,0.0063507217271198185,0.9635708333333333,1.0,0,60,79,2.6333333333333333,0.010306486263925847,ADAPTING
96,0.8136922371923012,0.18630776280769878,0.0058399692457385835,0.9605958333333333,1.0,0,60,79,2.6333333333333333,0.010299901736611407,ADAPTING
97,0.8203538543413088,0.1796461456586912,0.004049333915294995,0.9572125,1.0,0,60,79,2.6333333333333333,0.010384226004320365,ADAPTING
98,0.8291355573141352,0.17086444268586476,0.002686655121788783,0.9563958333333332,1.0,0,60,79,2.6333333333333333,0.01049538680144475,ADAPTING
99,0.8365417713051662,0.16345822869483384,0.0022460862004616902,0.9577666666666667,1.0,0,60,79,2.6333333333333333,0.010589136345635014,ADAPTING
100,0.8413794570823822,0.15862054291761785,0.0025709254538769117,0.9614416666666666,1.0,0,60,79,2.6333333333333333,0.010650372874460533,ADAPTING
101,0.8445041420616928,0.15549585793830722,0.002641014298305312,0.9644750000000001,1.0,0,60,79,2.6333333333333333,0.010689925848882186,ADAPTING
102,0.8432024090491462,0.15679759095085377,0.002593863435147381,0.9678,1.0,0,60,79,2.6333333333333333,0.010673448215811978,ADAPTING
103,0.8371095106895283,0.16289048931047168,0.00230512377910025,0.9696958333333333,1.0,0,60,79,2.6333333333333333,0.010596322920120612,ADAPTING
104,0.8279460993972115,0.17205390060278847,0.0028680926549258354,0.9690250000000001,1.0,0,60,79,2.6333333333333333,0.010480330372116601,ADAPTING
105,0.8192304735538701,0.18076952644612987,0.004033773427768446,0.9684416666666666,1.0,0,60,79,2.6333333333333333,0.010370005994352786,ADAPTING
106,0.8191404152614001,0.18085958473859987,0.004540897539550627,0.9671291666666666,1.0,0,60,79,2.6333333333333333,0.01036886601596709,ADAPTING
107,0.823714863852922,0.17628513614707797,0.004945131894127652,0.9659333333333333,1.0,0,60,79,2.6333333333333333,0.010426770428518,ADAPTING
108,0.8276345365737776,0.1723654634262224,0.004517452746038505,0.9644458333333333,1.0,0,60,79,2.6333333333333333,0.010476386538908578,ADAPTING
109,0.8339792167816614,0.16602078321833857,0.003722576148788738,0.9648541666666668,1.0,0,60,79,2.6333333333333333,0.01055669894660331,ADAPTING
110,0.8407554109135733,0.1592445890864267,0.0034526147722279735,0.965875,1.0,0,60,79,2.6333333333333333,0.010642473555868016,ADAPTING
111,0.8424185799190093,0.15758142008099074,0.0037216748622071394,0.9673916666666666,1.0,0,60,79,2.6333333333333333,0.010663526328088724,ADAPTING
112,0.8405773934227708,0.15942260657722918,0.003950112271553218,0.9681791666666667,1.0,0,60,79,2.6333333333333333,0.01064022016990849,ADAPTING
113,0.8351546513522279,0.16484534864777212,0.0038740816053434014,0.9684125,1.0,0,60,79,2.6333333333333333,0.010571577865218075,ADAPTING
114,0.82490855194938,0.17509144805062005,0.00419531183301158,0.9694624999999999,1.0,0,60,79,2.6333333333333333,0.01044188040442253,ADAPTING
115,0.8188114807014563,0.18118851929854374,0.004743424241209558,0.9688791666666667,1.0,0,60,79,2.6333333333333333,0.010364702287360205,ADAPTING
116,0.8182432263829444,0.18175677361705556,0.003633450828617,0.9684124999999999,1.0,0,60,79,2.6333333333333333,0.010357509194720815,ADAPTING
117,0.816707254249473,0.183292745750527,0.0021969517415571095,0.9687041666666667,1.0,0,60,79,2.6333333333333333,0.010338066509487,ADAPTING
118,0.8215316992324827,0.1784683007675173,0.0021932104258242176,0.9678875,1.0,0,60,79,2.6333333333333333,0.010399135433322566,ADAPTING
119,0.8314100184979785,0.16858998150202154,0.003343536840274907,0.9684708333333333,1.0,0,60,79,2.6333333333333333,0.010524177449341499,ADAPTING
120,0.8698969578127863,0.1301030421872137,0.0030934783112961223,0.9729583333333331,1.0,0,42,79,3.761904761904762,0.011011353896364384,RECOVERING
121,0.9084904571339291,0.09150954286607094,0.0020887089978994153,0.9773750000000001,1.0,0,42,79,3.761904761904762,0.01149987920422695,RECOVERED
122,0.9136205672861495,0.08637943271385051,0.0016860401091592142,0.983625,1.0,0,42,79,3.761904761904762,0.011564817307419614,RESONANCE
123,0.8928244402237211,0.1071755597762789,0.0029303652596942486,0.9882500000000001,1.0,0,42,79,3.761904761904762,0.01130157519270533,ADAPTING
124,0.8640293821895798,0.1359706178104202,0.005792985591894083,0.9897083333333334,1.0,0,42,79,3.761904761904762,0.01093708078720987,ADAPTING
125,0.8355718996419674,0.16442810035803257,0.006989795401463949,0.9885,1.0,0,42,79,3.761904761904762,0.010576859489138828,ADAPTING
126,0.8154279430657828,0.1845720569342172,0.005706973130846103,0.9857083333333334,1.0,0,42,79,3.761904761904762,0.010321872697035226,ADAPTING
127,0.80999585991422,0.19000414008578004,0.003834217492124707,0.9831249999999999,1.0,0,42,79,3.761904761904762,0.01025311215081291,ADAPTING
128,0.8122599523565822,0.18774004764341778,0.004047273050543562,0.9804166666666665,1.0,0,42,79,3.761904761904762,0.010281771548817497,ADAPTING
129,0.8201456931927285,0.17985430680727155,0.004632274192385103,0.979375,1.0,0,42,79,3.761904761904762,0.010381591053072512,ADAPTING
130,0.8341414464511145,0.16585855354888546,0.003969597765234173,0.9800416666666666,1.0,0,42,79,3.761904761904762,0.010558752486722969,ADAPTING
131,0.8444977198347936,0.1555022801652064,0.0029407769570011133,0.9811666666666667,1.0,0,42,79,3.761904761904762,0.010689844554870804,ADAPTING
132,0.8416892701440384,0.15831072985596162,0.003129650336482143,0.9834583333333333,1.0,0,42,79,3.761904761904762,0.010654294558785296,ADAPTING
133,0.8357166338091895,0.16428336619081052,0.004553962607604022,0.9836249999999997,1.0,0,42,79,3.761904761904762,0.01057869156720493,ADAPTING
134,0.8289093047350766,0.17109069526492338,0.005331282541183142,0.9835,1.0,0,42,79,3.761904761904762,0.010492522844747805,ADAPTING
135,0.8185138997883135,0.18148610021168654,0.00436184254304452,0.9821250000000001,1.0,0,42,79,3.761904761904762,0.010360935440358399,ADAPTING
136,0.8136747173648683,0.1863252826351317,0.0037112209819709524,0.9816666666666668,1.0,0,42,79,3.761904761904762,0.010299679966643903,ADAPTING
137,0.8133151810434178,0.18668481895658218,0.003867577227626342,0.9797083333333334,1.0,0,42,79,3.761904761904762,0.010295128873967314,ADAPTING
138,0.8167869910934442,0.18321300890655579,0.003811681051839289,0.9779583333333335,1.0,0,42,79,3.761904761904762,0.010339075836625876,ADAPTING
139,0.8224580978534771,0.17754190214652288,0.00289231886004315,0.9782916666666667,1.0,0,42,79,3.761904761904762,0.01041086199814528,ADAPTING
140,0.8302473675412484,0.1697526324587516,0.0027767975999019546,0.9788333333333334,1.0,0,42,79,3.761904761904762,0.010509460348623397,ADAPTING
141,0.8386467081162904,0.16135329188370962,0.002422702443304959,0.9817083333333333,1.0,0,42,79,3.761904761904762,0.010615781115396081,ADAPTING
142,0.8486940089139958,0.15130599108600418,0.002186307356310884,0.9846666666666667,1.0,0,42,79,3.761904761904762,0.010742962138151846,ADAPTING
143,0.8496915500268403,0.15030844997315973,0.002502571386607562,0.9875,1.0,0,42,79,3.761904761904762,0.010755589240846079,ADAPTING
144,0.8353047402152894,0.16469525978471056,0.0035604973361878876,0.9885833333333333,1.0,0,42,79,3.761904761904762,0.01057347772424417,ADAPTING
145,0.8222981580431298,0.17770184195687022,0.004301915745873223,0.9880833333333334,1.0,0,42,79,3.761904761904762,0.010408837443583922,ADAPTING
146,0.8135959480027363,0.18640405199726373,0.0045758692276120965,0.986,1.0,0,42,79,3.761904761904762,0.010298682886110586,ADAPTING
147,0.8104934397733992,0.18950656022660084,0.004391995869356439,0.9842916666666666,1.0,0,42,79,3.761904761904762,0.010259410630043026,ADAPTING
148,0.8110174974126464,0.1889825025873536,0.004731252067730963,0.983375,1.0,0,42,79,3.761904761904762,0.010266044271046156,ADAPTING
149,0.8184054595666345,0.18159454043336554,0.005191961019864522,0.9835833333333333,1.0,0,42,79,3.761904761904762,0.010359562779324486,ADAPTING
150,0.8531273429705721,0.14687265702942787,0.004372193633530466,0.951404761904762,0.7478726742356753,0,42,79,3.761904761904762,0.010799080290766736,RECOVERING
151,0.8941563992062216,0.10584360079377841,0.003663128243836213,0.9205595238095238,0.742489195523391,0,42,79,3.761904761904762,0.011318435432990147,RECOVERING
152,0.9283975802461506,0.0716024197538494,0.002774907201836934,0.8898809523809523,0.7536343342448818,0,42,79,3.761904761904762,0.011751868104381653,RECOVERED
153,0.9272070575339542,0.07279294246604584,0.002151046864070575,0.8595357142857142,0.7371419052885422,12,42,79,3.761904761904762,0.011736798196632332,RESONANCE
154,0.9026706735198262,0.09732932648017378,0.003225186278422363,0.8283988095238095,0.7341226719728653,12,42,79,3.761904761904762,0.01142621105721299,RESONANCE
155,0.8998650284417773,0.10013497155822271,0.002712170973581272,0.8102857142857142,0.7529879409578466,12,42,34,1.619047619047619,0.026466618483581686,RECOVERING
156,0.9125120256138666,0.08748797438613343,0.00164148003919999,0.8113273809523809,0.7578759885266094,12,42,34,1.619047619047619,0.026838588988643136,RECOVERED
157,0.9160711777022714,0.08392882229772858,0.0012378962029368033,0.8123690476190477,0.7379530328118219,12,42,34,1.619047619047619,0.026943269932419748,RESONANCE
158,0.9054891520281357,0.09451084797186426,0.002645021784956598,0.8128690476190477,0.7516443341344402,12,42,34,1.619047619047619,0.026632033883180462,RESONANCE
159,0.891232482917369,0.108767517082631,0.0045160237953902685,0.8130357142857143,0.7594787071557774,12,42,34,1.619047619047619,0.02621272008580497,ADAPTING
160,0.9040961287436596,0.09590387125634037,0.0035352408035457038,0.8120773809523809,0.746708444161567,12,42,39,1.8571428571428572,0.023181952019068197,RECOVERED
161,0.9105018722571736,0.0894981277428264,0.0027928739393499207,0.8124107142857143,0.7475324871818894,12,42,39,1.8571428571428572,0.023346201852748043,RESONANCE
162,0.9097232082485982,0.0902767917514018,0.0034185381573779362,0.8128690476190475,0.7410661174858746,12,42,39,1.8571428571428572,0.023326236108938414,RESONANCE
163,0.9020293722605843,0.09797062773941567,0.0043572840985097614,0.8130357142857143,0.7552005608335082,12,42,39,1.8571428571428572,0.023128958263091907,RESONANCE
164,0.8935974069231866,0.10640259307681343,0.005044857302166497,0.8120773809523809,0.7526363904072576,12,42,39,1.8571428571428572,0.02291275402367145,ADAPTING
165,0.902774307851273,0.097225692148727,0.003114064897094025,0.810827380952381,0.7480102895457735,12,42,44,2.0952380952380953,0.02051759790571075,RECOVERED
166,0.9071821999758992,0.09281780002410078,0.002057009095580031,0.811702380952381,0.7403038521056582,12,42,44,2.0952380952380953,0.02061777727217953,RESONANCE
167,0.9030969072284781,0.09690309277152187,0.0024618242569781506,0.8125357142857143,0.7468576238732092,12,42,44,2.0952380952380953,0.02052492970973814,RESONANCE
168,0.8923376795164808,0.1076623204835192,0.004006336787848514,0.8128273809523809,0.7523015350413059,12,42,44,2.0952380952380953,0.020280401807192747,ADAPTING
169,0.8880104567554519,0.11198954324454813,0.004626161174474265,0.8124523809523809,0.7328853553762391,12,42,44,2.0952380952380953,0.020182055835351178,ADAPTING
170,0.7101343960369271,0.2898656039630729,0.0365027695470367,0.8015357142857144,0.7569830170378383,12,42,49,2.3333333333333335,0.014492538694631164,RECOVERING
171,0.7338306549057035,0.26616934509429646,0.040276452688839844,0.7949107142857144,0.7440250800806822,12,42,49,2.3333333333333335,0.014976135814402113,RECOVERING
172,0.7748590820155032,0.22514091798449676,0.03764560250816947,0.7917857142857142,0.7502120056432947,12,42,49,2.3333333333333335,0.015813450653377616,RECOVERING
173,0.795563869611579,0.204436130388421,0.031527662355116344,0.7905357142857141,0.7556180666839554,12,42,49,2.3333333333333335,0.016235997339011817,RECOVERING
174,0.8143745108785397,0.18562548912146026,0.02830001732990562,0.7897023809523809,0.7422552249539516,12,42,49,2.3333333333333335,0.016619887977113057,RECOVERING
175,0.8375416123688825,0.16245838763111753,0.02575129273484926,0.7875773809523811,0.7463708988263485,12,42,54,2.5714285714285716,0.015510029858683008,RECOVERING
176,0.855151352833819,0.14484864716618095,0.020510576349791632,0.7852440476190478,0.7566374276726026,12,42,54,2.5714285714285716,0.01583613616358924,RECOVERING
177,0.8660925512375192,0.13390744876248084,0.015155637868145645,0.7847440476190476,0.7415873798400516,12,42,54,2.5714285714285716,0.016038750948842946,RECOVERING
178,0.8806498628853376,0.11935013711466236,0.011680578520587912,0.7844940476190477,0.7488109502106421,12,42,54,2.5714285714285716,0.016308330794172918,RECOVERING
179,0.8980937219511257,0.10190627804887431,0.008751070024120022,0.7840773809523809,0.7434589652278424,12,42,54,2.5714285714285716,0.016631365221317144,RECOVERING
180,0.9119604946525455,0.08803950534745453,0.006542374875540885,0.7849107142857144,0.7361165637064948,12,42,59,2.8095238095238093,0.015456957536483821,RECOVERED
181,0.9088541716765545,0.09114582832344553,0.005572013069258665,0.7856607142857144,0.7560802477281455,12,42,59,2.8095238095238093,0.015404307994517872,RESONANCE
182,0.8906863681807954,0.10931363181920462,0.006111712624190507,0.785452380952381,0.746629366908891,12,42,59,2.8095238095238093,0.015096379121708397,ADAPTING
183,0.8736099339507842,0.12639006604921577,0.007999573199805762,0.7838273809523809,0.748766976264533,12,42,59,2.8095238095238093,0.01480694803306414,ADAPTING
184,0.8701596479142016,0.12984035208579836,0.007905166287303627,0.7829940476190477,0.7495039330116178,12,42,59,2.8095238095238093,0.014748468608715282,ADAPTING
185,0.8860181752619273,0.11398182473807272,0.004622408914175126,0.7822440476190476,0.7423160350876576,12,42,64,3.0476190476190474,0.013844033988467614,RECOVERING
186,0.9063459351951584,0.09365406480484162,0.002200676866262391,0.7844107142857143,0.7354981266933509,12,42,64,3.0476190476190474,0.01416165523742435,RECOVERED
187,0.9164166509770494,0.08358334902295061,0.000902427612900857,0.788702380952381,0.7393838895981285,12,42,64,3.0476190476190474,0.014319010171516397,RESONANCE
