t,stability_S,energy_margin_E,raw_risk,risk_control_R,goal_alignment_G,correction_cost_C,variance_V,uncertainty_U,weight_stability_Ws,weight_energy_We,weight_risk_Wr,weight_goal_Wg,mission_control_score,control_state,control_action,control_state_number
32,0.7691106712481506,0.8504411235313379,0.17494946745486809,0.8250505325451319,0.7821900747117568,0.31927258162588984,0.10990390660495467,0.3310990119219264,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.45799189746243063,protect,reduce_speed_or_load,2
33,0.7408406459718643,0.8274626705082245,0.15854832450919867,0.8414516754908014,0.8238140584070065,0.31694030190967476,0.10063078651722462,0.3851289395243458,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.447930637656022,protect,reduce_speed_or_load,2
34,0.7855341821135813,0.8073793615925237,0.1672264427507766,0.8327735572492234,0.7850253186235178,0.2969803122989792,0.0979679423350293,0.3194704312129128,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.46839138026755484,protect,reduce_speed_or_load,2
35,0.7319622537011492,0.8311248168823319,0.20105651346617792,0.7989434865338221,0.8581674775473646,0.341132622630793,0.10871913849985711,0.3659628079175091,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.44220675874368165,protect,reduce_speed_or_load,2
36,0.7650142877849156,0.8241412690843493,0.1953664892521994,0.8046335107478007,0.8171225512261152,0.3641702046857273,0.11337185250031756,0.3677629863287984,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.43450029655128003,protect,reduce_speed_or_load,2
37,0.7078749756753367,0.8074944641588084,0.15925536085547579,0.8407446391445242,0.8129137317395885,0.3535043962199305,0.11851432736267416,0.33957683154172547,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.43680410003662096,protect,reduce_speed_or_load,2
38,0.7204662932724732,0.8172817283628763,0.18724537376684483,0.8127546262331552,0.7942290781353324,0.33586010634576013,0.13881397223388006,0.3649673298933244,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4267966560182428,protect,reduce_speed_or_load,2
39,0.7550901241153161,0.8068007839499013,0.20487545341637653,0.7951245465836234,0.8277933395058947,0.34893238799383125,0.1387912306596659,0.3723277058949805,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.42745699115284536,protect,reduce_speed_or_load,2
40,0.764782828130815,0.8134721701110511,0.14599446427722268,0.8540055357227774,0.8048695992608825,0.3412891517375496,0.13094259821954807,0.3247004891429373,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.45037224662120845,protect,reduce_speed_or_load,2
41,0.7463732597908141,0.8210175793873647,0.20331703609559307,0.796682963904407,0.8216140630435078,0.3580830191225102,0.11965530498963148,0.33648658704895024,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4382652662092246,protect,reduce_speed_or_load,2
42,0.734541204064292,0.835292023002616,0.17559476794518292,0.8244052320548171,0.8733547510763897,0.3381380148565907,0.11833731146794085,0.312240302863844,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4607459491012331,protect,reduce_speed_or_load,2
43,0.7247845752376042,0.7820773407894345,0.20933978051120733,0.7906602194887926,0.823389544585686,0.3399257291745964,0.13636129242761794,0.33576605877144544,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4299230675251456,protect,reduce_speed_or_load,2
44,0.6897281789176377,0.8403318759097522,0.17946085880334006,0.8205391411966599,0.8516226351097839,0.3678987864734111,0.1334466355035092,0.32923645276629815,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.43601701069090715,protect,reduce_speed_or_load,2
45,0.7025397314439334,0.7643384953936424,0.15750792339026876,0.8424920766097312,0.8180585437393775,0.35052017447378275,0.1263344752169151,0.33571635881866946,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4310813536965347,protect,reduce_speed_or_load,2
46,0.7023010934196703,0.7942362986934409,0.16671523790156942,0.8332847620984306,0.8350549281229483,0.36258793858952665,0.12193763591372467,0.3515029092812248,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4302690901305953,protect,reduce_speed_or_load,2
47,0.7329404535561134,0.8049974657150633,0.21412854453809912,0.7858714554619008,0.874939846259776,0.36143685433114414,0.1111700817111988,0.32100327697045006,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4446714388501241,protect,reduce_speed_or_load,2
48,0.7071978535767396,0.7968447311369465,0.22574719232082235,0.7742528076791777,0.8308785037563832,0.38239586605925013,0.12913200095969085,0.36335297422169244,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.41355632734367903,protect,reduce_speed_or_load,2
49,0.6460213090888896,0.7778894496241516,0.20382578078901825,0.7961742192109817,0.8836736826432899,0.37010191859061764,0.1301531834301653,0.3335954618894775,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4215464795843523,protect,reduce_speed_or_load,2
50,0.6890907701983466,0.7825867416419225,0.2504637741731932,0.7495362258268068,0.8656871018869519,0.40200700824146796,0.13007612432235754,0.3688690810778032,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4045165855400662,protect,reduce_speed_or_load,2
51,0.6616736289196472,0.7746087561599531,0.20192933745587932,0.7980706625441207,0.8444778827121225,0.37673820188087864,0.13333591706986064,0.3869244941414459,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4046450627069272,protect,reduce_speed_or_load,2
52,0.6441434209645004,0.7699297223492093,0.25168437668378746,0.7483156233162125,0.872645376720563,0.43311919627955664,0.1234162102142705,0.337089034264822,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3989532025759274,protect,reduce_speed_or_load,2
53,0.665625852904458,0.7927827298809692,0.2338051605227314,0.7661948394772686,0.8837799751708458,0.3694744465379678,0.12070802062950559,0.3675069552374991,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.4165796232591598,protect,reduce_speed_or_load,2
54,0.6649413639556159,0.7807540309223627,0.2593527605575081,0.7406472394424919,0.8811450287644189,0.421562513532243,0.12460146585536638,0.39192174075238284,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.39394511905916874,protect,reduce_speed_or_load,2
55,0.6509244815466574,0.7585695591249485,0.2891465543577311,0.7108534456422688,0.8417190234497017,0.4087379885090718,0.1436020150557612,0.3665867594459242,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.384266009290934,protect,reduce_speed_or_load,2
56,0.5948756002722038,0.7838153496052694,0.27940091190092237,0.7205990880990776,0.8630165617763453,0.41163003963979766,0.16181593945103834,0.4287053870829856,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3677128007981217,protect,reduce_speed_or_load,2
57,0.5961846889864887,0.7695913655440838,0.3047464870155542,0.6952535129844458,0.8770521026480055,0.42225874901713384,0.13313451637319268,0.40666382046200755,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3719803410922647,protect,reduce_speed_or_load,2
58,0.600221593646738,0.7749765277105614,0.3533008884683456,0.6466991115316544,0.8849506134848214,0.4392058271766124,0.1351341007457125,0.38709592859353337,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.36772941821503935,protect,reduce_speed_or_load,2
59,0.6044510597316427,0.7678024656523407,0.32764727085619955,0.6723527291438005,0.9032694329190195,0.4427907110111941,0.14299385839852435,0.39196249048251314,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.37000746880953694,protect,reduce_speed_or_load,2
60,0.5564424949884305,0.7375028881565914,0.3768171686525628,0.6231828313474372,0.8987929398802691,0.47854438465785554,0.15160949675511787,0.4338074946872723,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3381707982933103,recover,recovery_maneuver,1
61,0.552521637472291,0.7381223066089497,0.34123588583474995,0.65876411416525,0.8728675918713749,0.448910661156755,0.1604513833688691,0.42634519403996085,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3440129475262303,recover,recovery_maneuver,1
62,0.5187746238701914,0.7572577907743501,0.3957334345335401,0.6042665654664598,0.9114531679533634,0.4890619593193624,0.1768113999832252,0.4400427419092031,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.31851225426058294,recover,recovery_maneuver,1
63,0.5064714667856008,0.750211076729712,0.430746620298122,0.569253379701878,0.9202615437657655,0.5439406275718842,0.18644609982217053,0.4191452583254727,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.3064361957104908,recover,recovery_maneuver,1
64,0.5474468689207803,0.7340818526036638,0.34410104173912415,0.6558989582608759,0.9233590638621691,0.493178300228436,0.16679446134321724,0.41843053852700773,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.332183228225688,recover,recovery_maneuver,1
65,0.5527407957641953,0.731620472210223,0.3958877073465129,0.6041122926534871,0.9377922710467552,0.48449639001462247,0.16636266963445293,0.38988205578668084,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.34292554143228776,recover,recovery_maneuver,1
66,0.509797283284857,0.7473774504468853,0.4386746471688427,0.5613253528311573,0.9367559250172284,0.5073369820528116,0.17802385008140198,0.4320254705102734,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.31211596702390604,recover,recovery_maneuver,1
67,0.5306117369569681,0.7084288087978108,0.4259426576174956,0.5740573423825044,0.933037095297222,0.49682975427487946,0.173305303950292,0.4175161129664142,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.3171801234330035,recover,recovery_maneuver,1
68,0.5097355886724273,0.7234583777194854,0.4452485452551417,0.5547514547448583,0.9260894868221443,0.5198233342952704,0.1778731682056418,0.4284727915309249,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.30669284543384323,recover,recovery_maneuver,1
69,0.4810439469702346,0.7043528628705495,0.4238878401437923,0.5761121598562077,0.8977646710962895,0.4944371428237531,0.15733506390959826,0.48459305782911394,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.29822265712456625,recover,recovery_maneuver,1
70,0.5040271313113999,0.6983193325772402,0.4421662434005309,0.5578337565994691,0.9429080147962962,0.5053301103162177,0.16493678861992114,0.4675857426624782,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.30360600468307736,recover,recovery_maneuver,1
71,0.5326189171957961,0.7161429348629688,0.4350964349267333,0.5649035650732668,0.9416311578179383,0.4668011573123555,0.1501607501963635,0.44470231737407695,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.3221408140458603,recover,recovery_maneuver,1
72,0.4937909470990861,0.7052535441028086,0.46516631086060295,0.534833689139397,0.9458905024570197,0.5283986757846353,0.143788560154831,0.4281630018890402,0.3092783505154639,0.18556701030927833,0.31958762886597936,0.18556701030927833,0.2999704207091829,recover,recovery_maneuver,1
73,0.535626826137136,0.6989987098716333,0.43738228120479267,0.5626177187952073,0.9177154933993219,0.5080736629680713,0.1456794546625597,0.43538253582409225,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.3140389369496807,recover,recovery_maneuver,1
74,0.43408596023539636,0.7017694920997435,0.4326922092765219,0.567307790723478,0.9242216330543459,0.5248114857576477,0.1348573868750279,0.4934953007949129,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.28965794196583045,recover,recovery_maneuver,1
75,0.5243581926169993,0.672550147922686,0.4055191135398385,0.5944808864601615,0.9692901294417701,0.5188417648775092,0.15301009945258928,0.4360711826152406,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.31538533001976904,recover,recovery_maneuver,1
76,0.5112782637836724,0.6783665450623559,0.39371003155783835,0.6062899684421617,0.9496040568323306,0.46963768792667065,0.1579846970229085,0.48541796227640693,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.3123880637755345,recover,recovery_maneuver,1
77,0.5078607303835888,0.654478068428497,0.3839041402936292,0.6160958597063708,0.9659693383235826,0.46350349950442077,0.142741542681986,0.4476162490816901,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.3211522805018685,recover,recovery_maneuver,1
78,0.5246751890552753,0.6599569168715189,0.39236372655778223,0.6076362734422178,0.9546187652162991,0.4902199533915652,0.15221263254218334,0.44144777158107645,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.31780684179191454,recover,recovery_maneuver,1
79,0.4804084285721354,0.6459622076345138,0.35897239935203923,0.6410276006479607,0.9561228707962438,0.5111637343822599,0.13132699964579367,0.4423985986684612,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.31271715204047923,recover,recovery_maneuver,1
80,0.5328478556564641,0.644393864664272,0.3631932755977304,0.6368067244022696,0.9755249546465766,0.504050361488059,0.1572057432254904,0.43164756385058195,0.3488372093023256,0.20930232558139536,0.23255813953488372,0.20930232558139536,0.3215745341097291,recover,recovery_maneuver,1
81,0.5558875116049989,0.6479003466848846,0.3939857605026529,0.6060142394973471,0.9474205284385246,0.46657827221930837,0.1830300598286071,0.4298890054859815,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.32873462302977935,recover,recovery_maneuver,1
82,0.5927594690922993,0.6172307114086899,0.34996194888908444,0.6500380511109156,0.9603915533767561,0.46615548039119653,0.15611833725285507,0.43293998028534386,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.34093745293487654,recover,recovery_maneuver,1
83,0.5517996066381989,0.6646579351099666,0.30626159533621033,0.6937384046637897,0.949692385181371,0.447626707534059,0.16178000586752805,0.4358855616253281,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.34719697425623597,recover,recovery_maneuver,1
84,0.5534475786095452,0.6042193438153204,0.33100801528102686,0.6689919847189731,0.9504537229800194,0.4525051936193667,0.14175261372816586,0.4173554531147562,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.34296187921616134,recover,recovery_maneuver,1
85,0.5698568636737144,0.5961298197867925,0.27784455645314143,0.7221554435468586,0.9528994102957925,0.44827052874375384,0.15241001183520503,0.3947215523676588,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3542537041571074,protect,reduce_speed_or_load,2
86,0.6137545032708039,0.6348386865766067,0.22480356873502494,0.7751964312649751,0.9631950874211798,0.4104522425637441,0.15535324834601746,0.3524067939647982,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.38785857697138215,protect,reduce_speed_or_load,2
87,0.607189044754711,0.6246211605501927,0.23901543616541343,0.7609845638345866,0.9485746958892455,0.3773780437404256,0.15430683099105513,0.4092950992432959,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3774612386138827,protect,reduce_speed_or_load,2
88,0.5933783651792022,0.6183718029999131,0.20673979716644109,0.7932602028335589,0.9823875008621987,0.4272506826202304,0.1548009656433732,0.3692914560221975,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.38129229464121117,protect,reduce_speed_or_load,2
89,0.626591683352972,0.6156142682343092,0.23489772033931633,0.7651022796606837,0.938226540146809,0.421904075209106,0.14025285232168416,0.35420756713770596,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.38314745643023007,protect,reduce_speed_or_load,2
90,0.6227592833772353,0.6016571599134947,0.23523336875224646,0.7647666312477536,0.9509496636135268,0.38736602169019796,0.12629927746490574,0.40612680130593515,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3817398077321032,protect,reduce_speed_or_load,2
91,0.6505191042182442,0.5837097700122943,0.26868734269684563,0.7313126573031543,0.9441818257948016,0.40590715366193114,0.13209246318637047,0.4505457546363042,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.36484407638416727,protect,reduce_speed_or_load,2
92,0.6140975556581452,0.5996136382736094,0.22785456983696004,0.7721454301630399,0.9799254386596762,0.4084489345508214,0.12059680968386444,0.39293114046218947,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3844490284727112,protect,reduce_speed_or_load,2
93,0.6281676385451695,0.5848468466953042,0.20797971418370337,0.7920202858162966,0.9526459166750596,0.39254193367645096,0.11761923989272244,0.41268869561130567,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3837411849130167,protect,reduce_speed_or_load,2
94,0.6306310172608718,0.6137590544869403,0.22879610647574727,0.7712038935242527,0.9667998352557265,0.3836694747438903,0.10478224868941324,0.3900397471629933,0.2631578947368421,0.2368421052631579,0.2631578947368421,0.2368421052631579,0.3956615350475577,protect,reduce_speed_or_load,2
