timestamp,context,tick,odi,f_friction,mi_drive,state,omega_sandbox,mean_joule_energy,beta_local,delta_local,intrinsic_willingness
2026-05-18 18:55:56,SOCIAL_CRISIS,17,0.8364353777319964,0.16453591345617757,0.34160353961404766,DISCHARGE,0.7219652923248561,65.88281218011053,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,18,0.8353496827474373,0.16470703045027635,0.344720450712595,DISCHARGE,0.7217937615860107,65.95026859674186,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,19,0.831831890905785,0.16487567149185467,0.33789371670037693,DISCHARGE,0.7223812931853429,65.71944265665329,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,20,0.836822548138091,0.1642986066416332,0.33693774317790814,DISCHARGE,0.7229683988167468,65.48942460735499,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,21,0.8386720011649861,0.1637235615183875,0.33283623098788084,DISCHARGE,0.7235550753385944,65.26021162122925,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,22,0.8429704139497662,0.16315052905307312,0.3461303895535979,DISCHARGE,0.7241413196191203,65.03180088055494,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,23,0.8389026485425759,0.16257950220138734,0.34943334318378655,DISCHARGE,0.7247271285364812,64.804189577473,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,24,0.8479283083493103,0.16201047394368248,0.3498651321673178,DISCHARGE,0.7253124989788171,64.57737491395184,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,25,0.7964863066440232,0.2050918814784357,0.31829055445076637,DISCHARGE,0.685125871000867,81.74962395730446,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,26,0.789088269652049,0.20437405989326116,0.3325592999974368,DISCHARGE,0.6857331510914815,81.4635002734539,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,27,0.7960525410315485,0.20365875068363476,0.33061796684270156,DISCHARGE,0.686340213722564,81.17837802249682,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,28,0.7971725418509503,0.20294594505624203,0.3269953231750361,DISCHARGE,0.6869470552816062,80.89425369941807,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,29,0.8033425994107646,0.20223563424854518,0.32400758664115836,DISCHARGE,0.687553672161447,80.61112381147012,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,30,0.7989974002898629,0.2015278095286753,0.3246165180425586,DISCHARGE,0.6881600607603571,80.32898487812997,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,31,0.7965190000902449,0.20082246219532493,0.32582069899417415,DISCHARGE,0.6887662174821223,80.0478334310565,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,32,0.8011616133548698,0.20011958357764126,0.3250880502697867,DISCHARGE,0.6893721387361277,79.76766601404782,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,33,0.8080637208322915,0.19941916503511956,0.3228769578692403,DISCHARGE,0.6899778209374412,79.48847918299865,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,34,0.8001058762609267,0.19872119795749663,0.32588952555178685,DISCHARGE,0.690583260506896,79.21026950585815,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,35,0.8106044527518973,0.1980256737646454,0.32998980243813353,DISCHARGE,0.691188453871174,78.93303356258765,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,36,0.8088066978248472,0.19733258390646913,0.32017892620444427,DISCHARGE,0.6917933974628878,78.65676794511859,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,37,0.8049085516675134,0.19664191986279647,0.33471114179767386,DISCHARGE,0.6923980877206635,78.38146925731068,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,38,0.8044881563240178,0.19595367314327672,0.33604656290937995,DISCHARGE,0.6930025210892221,78.10713411491008,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,39,0.8015765152957244,0.1952678352872752,0.33838934512943736,DISCHARGE,0.6936066940194613,77.83375914550791,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,40,0.7627589087018795,0.23890718039546882,0.31461448644877216,DISCHARGE,0.6585350317553312,95.22840210563388,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,41,0.7658311031776361,0.2380710052640847,0.3249922417429955,DISCHARGE,0.6591482127073958,94.89510269826415,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,42,0.76165134893656,0.2372377567456604,0.3084637009439525,DISCHARGE,0.6597613373497204,94.56296983882022,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,43,0.7552673955117023,0.23640742459705055,0.3091895759842853,DISCHARGE,0.6603744019220248,94.23199944438436,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,44,0.764171921645788,0.2355799986109609,0.3246633779502952,DISCHARGE,0.6609874026655045,93.90218744632901,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,45,0.7620894924879437,0.23475546861582253,0.31555883658503037,DISCHARGE,0.6616003358229214,93.57352979026686,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,46,0.7659182140360573,0.23393382447566716,0.3216657510185658,DISCHARGE,0.6622131976386972,93.24602243600093,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,47,0.7819970615291122,0.23311505609000233,0.31166866648320707,DISCHARGE,0.6628259843590046,92.91966135747492,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,48,0.7647146803756733,0.2322991533936873,0.3214365382171785,DISCHARGE,0.6634386922318594,92.59444254272375,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,49,0.7725556605502534,0.23148610635680938,0.3265687176928526,DISCHARGE,0.6640513175072111,92.27036199382422,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,50,0.7727780298251281,0.23067590498456056,0.3136488297928481,DISCHARGE,0.6646638564370366,91.94741572684583,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,51,0.7736257032761508,0.2298685393171146,0.32277212110878784,DISCHARGE,0.6652763052754299,91.62559977180189,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,52,0.7758091553604796,0.22906399942950473,0.31947807066859435,DISCHARGE,0.6658886602786942,91.30491017260057,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,53,0.7780879826841944,0.22826227543150143,0.323763937337739,DISCHARGE,0.6665009177054332,90.98534298699647,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,54,0.780779754913292,0.2274633574674912,0.32095337178477545,DISCHARGE,0.667113073816642,90.66689428654199,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,55,0.7330285420656986,0.2708256210296031,0.29991939311089705,DISCHARGE,0.6365982560835237,107.9510925423998,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,56,0.7411549854930605,0.2698777313559995,0.2944462456239648,DISCHARGE,0.6372109738961744,107.57326371850141,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,57,0.7218665236102378,0.2689331592962535,0.2970667895171227,DISCHARGE,0.6378237700930516,107.19675729548665,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,58,0.7316873638677487,0.26799189323871664,0.30302893661638364,DISCHARGE,0.6384366409219382,106.82156864495244,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,59,0.7314513747301837,0.26705392161238106,0.30403107304713106,DISCHARGE,0.6390495826287855,106.44769315469512,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,60,0.7263241829547289,0.2661192328867378,0.3109303483081728,DISCHARGE,0.6396625914578054,106.07512622865369,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,61,0.7342718696525871,0.26518781557163423,0.30931973547200486,DISCHARGE,0.6402756636515615,105.70386328685339,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,62,0.7377492262739992,0.2642596582171335,0.3057038599045135,DISCHARGE,0.6408887954510619,105.3338997653494,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,63,0.7400363270087617,0.2633347494133735,0.30599615290076754,DISCHARGE,0.6415019830958508,104.96523111617068,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,64,0.7413956720462485,0.2624130777904267,0.3116305590622625,DISCHARGE,0.6421152228241009,104.59785280726409,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,65,0.739636849022368,0.2614946320181602,0.30825459071341255,DISCHARGE,0.6427285108727052,104.23176032243867,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,66,0.7388344800027419,0.2605794008060967,0.31298537825850203,DISCHARGE,0.6433418434773701,103.86694916131013,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,67,0.7362265094178405,0.25966737290327535,0.3154936074485465,DISCHARGE,0.6439552168727067,103.50341483924555,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,68,0.740952692696345,0.25875853709811386,0.2964457877967047,DISCHARGE,0.6445686272923241,103.14115288730818,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,69,0.7428678633395958,0.25785288221827046,0.301285786291432,DISCHARGE,0.6451820709689216,102.7801588522026,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,70,0.704534855203643,0.2985569028847294,0.2869458361026931,DISCHARGE,0.6196083696428369,119.00478148985314,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,71,0.7022965964652207,0.29751195372463285,0.3036169739848871,DISCHARGE,0.6202174155882543,118.58826475463864,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,72,0.7138492076966457,0.2964706618865966,0.293755778490297,DISCHARGE,0.62082664315027,118.17320582799742,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,73,0.7047495499160052,0.29543301456999355,0.2922316781577698,DISCHARGE,0.6214360486638555,117.75959960759943,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,74,0.7092365857230346,0.2943989990189986,0.28574755778471095,DISCHARGE,0.6220456284596525,117.34744100897284,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,75,0.7050415486808294,0.2933686025224321,0.28224480114432066,DISCHARGE,0.622655378864061,116.93672496544143,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,76,0.7100078705046529,0.2923418124136036,0.29651064326359733,DISCHARGE,0.6232652961993264,116.52744642806238,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,77,0.705736543325354,0.29131861607015597,0.30244172007465714,DISCHARGE,0.623875376783627,116.11960036556417,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,78,0.7023006174951097,0.2902990009139104,0.28458105213324203,DISCHARGE,0.6244856169311632,115.7131817642847,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,79,0.7120179033356482,0.2892829544107117,0.3000185634306975,DISCHARGE,0.6250960129522449,115.3081856281097,0.08,0.07,0.42
2026-05-18 18:55:56,SOCIAL_CRISIS,80,0.7217871835908711,0.28827046407027423,0.29135051076266083,DISCHARGE,0.6257065611533801,114.90460697841132,0.08,0.07,0.42
