timestamp,context,tick,odi,f_friction,mi_drive,state,omega_sandbox,mean_joule_energy,beta_local,delta_local,intrinsic_willingness
2026-05-18 18:55:56,STARTUP_STRESS,1,0.8009739419845278,0.2,0.7366360496002532,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,2,0.8009153390240068,0.2,0.7407699232250925,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,3,0.7979123211149045,0.2,0.743760198932864,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,4,0.8030360856833103,0.2,0.74471901042369,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,5,0.7974254345461544,0.2,0.7409975329387878,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,6,0.800936877410033,0.2,0.7448518054477085,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,7,0.7985055644022865,0.2,0.7413681931363499,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,8,0.7966240821938043,0.2,0.7383365501940994,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,9,0.8023806645830049,0.2,0.7459938901520539,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,10,0.7997270567510814,0.2,0.7449357687600174,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,11,0.8010279951909653,0.2,0.739989810802526,BOUND_PROJ,0.6888675465573223,80.0,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,12,0.8010272739323476,0.2,0.7465392797657393,DISCHARGE,0.6875232255967008,80.62438695555824,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,13,0.7982747526585422,0.2015609673888956,0.7451889648975255,DISCHARGE,0.6862148031906143,81.23627426263246,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,14,0.7889933860217655,0.20309068565658117,0.7415619098463251,DISCHARGE,0.6849466645397438,81.83329198937832,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,15,0.7956213244031369,0.2045832299734458,0.7368368888945366,DISCHARGE,0.6837029316931154,82.42265277045635,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,16,0.7941621683947772,0.20605663192614088,0.7304288475189367,DISCHARGE,0.6824898109781167,83.00119981946668,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,17,0.7917816056753235,0.2075029995486667,0.7361475408970706,DISCHARGE,0.6816180215368144,83.41923456339647,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,18,0.7958292909618704,0.20854808640849118,0.7325724353264689,DISCHARGE,0.6807633005425149,83.83094305393954,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,19,0.7879409300161012,0.20957735763484883,0.7316885759308825,DISCHARGE,0.67993348757784,84.23242577726995,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,20,0.7921089817743726,0.21058106444317487,0.7332710275954074,DISCHARGE,0.67911898140729,84.62821181799282,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,21,0.786784100099799,0.21157052954498204,0.732929505976551,DISCHARGE,0.6783257408004351,85.0153024057481,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,22,0.7876969557348866,0.21253825601437026,0.7334212910991651,DISCHARGE,0.6787608708137061,84.80276414973373,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,23,0.7858308716447304,0.21200691037433433,0.7300123146660671,DISCHARGE,0.6791959112670564,84.5907572393594,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,24,0.7872906860368869,0.2114768930983985,0.7270838155171486,DISCHARGE,0.6796308608256496,84.379280346261,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,25,0.7898840259484734,0.2109482008656525,0.7327357005615752,DISCHARGE,0.6800657181557767,84.16833214539533,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,26,0.7895383384716508,0.21042083036348833,0.7317260637099071,DISCHARGE,0.6805004819248717,83.95791131503185,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,27,0.7858029005275549,0.20989477828757963,0.7316442963452001,DISCHARGE,0.6809351508015281,83.74801653674427,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,28,0.7895455688194785,0.20937004134186069,0.7309749254079553,DISCHARGE,0.6813697234555154,83.5386464954024,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,29,0.7906132431003752,0.208846616238506,0.7350685532502496,DISCHARGE,0.6818041985577941,83.3297998791639,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,30,0.7972777373356531,0.20832449969790975,0.7348538970111325,DISCHARGE,0.6822385747805326,83.121475379466,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,31,0.7929126050023467,0.207803688448665,0.7345797090165546,DISCHARGE,0.6826728507971235,82.91367169101733,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,32,0.7869031124469429,0.20728417922754333,0.7351955094999774,DISCHARGE,0.6831070252821984,82.70638751178979,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,33,0.7933582903046679,0.20676596877947445,0.7431359038734845,DISCHARGE,0.6835410969116449,82.4996215430103,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,34,0.7931173949285513,0.20624905385752576,0.7371210688990214,DISCHARGE,0.6839750643626223,82.29337248915279,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,35,0.765532099023713,0.23788947032792707,0.7055169501597283,DISCHARGE,0.6591042201792421,94.91789866084291,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,36,0.7655411220409439,0.23729474665210726,0.7097379799735938,DISCHARGE,0.6595419556683402,94.68060391419081,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,37,0.7657103687962984,0.23670150978547702,0.7147097360568091,DISCHARGE,0.6599796612196462,94.44390240440532,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,38,0.7630997356447524,0.2361097560110133,0.7072769490439044,DISCHARGE,0.6604173354651184,94.20779264839432,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,39,0.7617575891011394,0.2355194816209858,0.7076086083008382,DISCHARGE,0.6608549770371065,93.97227316677333,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,40,0.7647835840780356,0.23493068291693334,0.7115964585726572,DISCHARGE,0.6612925845683697,93.7373424838564,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,41,0.7664322465284893,0.23434335620964097,0.7135705984490868,DISCHARGE,0.6617301566920925,93.50299912764675,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,42,0.7662269965180437,0.23375749781911687,0.715964780240569,DISCHARGE,0.6621676920419028,93.26924162982763,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,43,0.765978372512827,0.2331731040745691,0.7202788987658156,DISCHARGE,0.6626051892518885,93.03606852575305,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,44,0.7692322363455414,0.23259017131438264,0.7100602165044693,DISCHARGE,0.6630426469566145,92.80347835443868,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,45,0.7647239908695445,0.2320086958860967,0.7145914896831058,DISCHARGE,0.66348006379114,92.57146965855259,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,46,0.7678462604840778,0.23142867414638146,0.715797543248909,DISCHARGE,0.6639174383910349,92.3400409844062,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,47,0.7705148922389129,0.2308501024610155,0.7139476111374449,DISCHARGE,0.6643547693923975,92.10919088194518,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,48,0.767131882409811,0.23027297720486295,0.7101311998078813,DISCHARGE,0.6647920554318709,91.87891790474032,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,49,0.7689083601961421,0.2296972947618508,0.7177536696916446,DISCHARGE,0.6652292951466604,91.64922060997847,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,50,0.7714643886693398,0.22912305152494616,0.7119550777461852,DISCHARGE,0.6656664871745502,91.4200975584535,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,51,0.7719144170931472,0.22855024389613376,0.7173551566729638,DISCHARGE,0.6661036301539203,91.1915473145574,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,52,0.7693146369684384,0.2279788682863935,0.7171663807159462,DISCHARGE,0.6665407227237636,90.963568446271,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,53,0.7727107420564241,0.22740892111567748,0.7137813865210334,DISCHARGE,0.6669777635237026,90.73615952515533,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,54,0.774177959839615,0.2268403988128883,0.7193968349054473,DISCHARGE,0.6674147511940064,90.50931912634243,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,55,0.7769208121409366,0.2262732978158561,0.7213791640370668,DISCHARGE,0.6678516843756075,90.28304582852658,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,56,0.7701042933087479,0.22570761457131647,0.7159066527100924,DISCHARGE,0.6682885617101189,90.05733821395526,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,57,0.7763466361079506,0.22514334553488816,0.7207629497811849,DISCHARGE,0.6687253818398499,89.83219486842037,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,58,0.7769094916867139,0.22458048717105095,0.7312803454082324,DISCHARGE,0.6691621434078248,89.60761438124932,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,59,0.7776384314355427,0.2240190359531233,0.7236285025372817,DISCHARGE,0.6695988450577981,89.3835953452962,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,60,0.7444642166589169,0.25472505920392124,0.6896548910373071,DISCHARGE,0.6471400945709098,101.63529862236459,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,61,0.7507559223693453,0.25408824655591145,0.689653835390606,DISCHARGE,0.6475781177638867,101.38121037580868,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,62,0.7451737304235525,0.2534530259395217,0.6948815635035559,DISCHARGE,0.6480161484769865,101.12775734986916,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,63,0.7514512712383696,0.2528193933746729,0.6907259014087237,DISCHARGE,0.6484541853380952,100.87493795649448,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,64,0.7512489461464453,0.2521873448912362,0.6956073975220939,DISCHARGE,0.6488922269750216,100.62275061160324,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,65,0.7454453524468484,0.2515568765290081,0.6975052841730501,DISCHARGE,0.6493302720155149,100.37119373507423,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,66,0.7496159049379497,0.2509279843376856,0.6948596640180618,DISCHARGE,0.6497683190872813,100.12026575073656,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,67,0.7498554074388082,0.2503006643768414,0.696044780805208,DISCHARGE,0.6502063668180019,99.86996508635971,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,68,0.7506122603638693,0.24967491271589928,0.699726587176805,DISCHARGE,0.6506444138353493,99.62029017364381,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,69,0.7556539016529682,0.24905072543410953,0.6945652893948785,DISCHARGE,0.6510824587670054,99.3712394482097,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,70,0.7579175338477266,0.24842809862052426,0.6929600809862787,DISCHARGE,0.6515205002406778,99.12281134958918,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,71,0.7516841045015786,0.24780702837397295,0.7011179728330523,DISCHARGE,0.6519585368841176,98.8750043212152,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,72,0.7536019088876607,0.247187510803038,0.6980206684032116,DISCHARGE,0.6523965673251364,98.62781681041217,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,73,0.7527524913474096,0.24656954202603043,0.698944579418281,DISCHARGE,0.6528345901916237,98.38124726838615,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,74,0.7522251438296395,0.24595311817096538,0.7035062738786979,DISCHARGE,0.6532726041115637,98.13529415021517,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,75,0.755679123610353,0.24533823537553792,0.699411694873373,DISCHARGE,0.6537106077130528,97.88995591483965,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,76,0.7579201787331135,0.2447248897870991,0.7029443496048305,DISCHARGE,0.6541485996243167,97.64523102505254,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,77,0.7582717341628005,0.24411307756263134,0.7044424368729273,DISCHARGE,0.6545865784737273,97.40111794748992,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,78,0.7539564020512386,0.2435027948687248,0.701403179068786,DISCHARGE,0.6550245428898207,97.15761515262119,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,79,0.7592939815789016,0.24289403788155298,0.7054440779854553,DISCHARGE,0.6554624915013133,96.91472111473962,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,80,0.7575965878769676,0.24228680278684905,0.7044932681216158,DISCHARGE,0.6559004229371197,96.67243431195278,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,81,0.7620979612618151,0.24168108577988195,0.7028939650005481,DISCHARGE,0.6563383358263697,96.4307532261729,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,82,0.7605104184487608,0.24107688306543223,0.7045885694528703,DISCHARGE,0.6567762287984253,96.18967634310746,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,83,0.7588187320270426,0.24047419085776867,0.7090170218967315,DISCHARGE,0.6572141004828982,95.94920215224968,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,84,0.7625491673918336,0.2398730053806242,0.7086858405113642,DISCHARGE,0.6576519495096662,95.70932914686908,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,85,0.7645889946177071,0.2392733228671727,0.7068320203721106,DISCHARGE,0.6580897745088914,95.4700558240019,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,86,0.7633165578618755,0.23867513956000475,0.7063609834565224,DISCHARGE,0.6585275741110366,95.23138068444189,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,87,0.7628398434053228,0.23807845171110473,0.7074232077362023,DISCHARGE,0.6589653469468821,94.9933022327308,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,88,0.7627534860292029,0.237483255581827,0.7101200401058598,DISCHARGE,0.6594030916475446,94.75581897714896,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,89,0.7606015019864257,0.2368895474428724,0.7151317426120467,DISCHARGE,0.6598408068444914,94.51892942970609,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,90,0.7606302936287737,0.23629732357426522,0.7057311069998189,DISCHARGE,0.6602784911695604,94.28263210613183,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,91,0.7677133796765768,0.23570658026532956,0.7122668339481324,DISCHARGE,0.6607161432549751,94.0469255258665,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,92,0.7667006310368298,0.23511731381466625,0.7122941370786221,DISCHARGE,0.661153761733363,93.81180821205183,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,93,0.7653792827354055,0.23452952053012957,0.708233674463642,DISCHARGE,0.6615913452377719,93.5772786915217,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,94,0.7662297188181294,0.23394319672880426,0.7094093725041534,DISCHARGE,0.6620288924016872,93.3433354947929,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,95,0.7695124807281796,0.23335833873698225,0.7115141892831736,DISCHARGE,0.6624664018590489,93.10997715605592,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,96,0.7646939842809659,0.2327749428901398,0.711504792119607,DISCHARGE,0.6629038722442688,92.87720221316576,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,97,0.7689911661917289,0.2321930055329144,0.7112904493348167,DISCHARGE,0.6633413021922474,92.64500920763287,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,98,0.7658661518598674,0.23161252301908217,0.7142244438163793,DISCHARGE,0.6637786903383909,92.41339668461379,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,99,0.7696467028745134,0.23103349171153448,0.7124833983970389,DISCHARGE,0.6642160353186279,92.18236319290224,0.22,0.05,0.95
2026-05-18 18:55:56,STARTUP_STRESS,100,0.7680762308836663,0.2304559079822556,0.7152103107459061,DISCHARGE,0.6646533357694272,91.95190728491998,0.22,0.05,0.95
